회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
인터아이코리아(주),41383,2022,-6.26,-9.23,-2.39,-1.09,231.4,159.14,61.7,48.93,25.89,39.76,24.73,70.02,61.84,8.57,5.62,2.33,7.57,7.38,3.17,0.38,0.0302205512048519,13.267986881146063,13.27,19.79,0.49,37.21,0.23,6513.57,20.86,79.06,9.52,24.52,41.42,2.1909572495410803,6.4,4.9,8.31,2.41,2.33,7.33,3.41,25.0,0.0749407990657093,3.364233021722403,1.143259303455735,-1.4863462306643342,-0.2492910468018846,0,0,0,1,0.0
주식회사유맥에프앤에스,82523,2020,26.34,61.35,6.4,93.04,43.15,42.08,32.11,32.11,10.43,-13.82,41.88,10.49,75.7,115.49,74.4864,814.1,-2.37,-2.86,-47.49,13.29,0.7488247861901385,0.0,-22.32,139.45,-28.02,-73.73,-99.08,14366.57,74.96,22722.31,1089.41,74.73,97.77,0.0,8.86,0.98,0.38,0.19,0.06,0.06,0.93,9.0,1.187510616097644,-1.500621949135898,-0.0479896452338558,-0.0930391904707282,0.1123883125,0,0,0,1,0.0
주식회사미드,76213,2022,-6.4,0.0,-1.01,-72.27,472.46,472.46,18.86,16.12,0.0,50.52,199.98,64.09,84.14,-0.26,-0.23,-15.67,-0.42,-1.36,-91.75,-63.09,-0.1213151757256067,11.263919178647722,11.26,5.32,23.72,5.17,23.94,884.5,1.14,3.26,81.42,-19.24,-29.7,0.0140406215257159,32.22,0.02,0.04,0.01,0.01,0.04,0.02,14.0,1.917536913981058,-1.089874406971973,5.999777293575221,-1.6789823238918586,0.1742084214292375,0,0,0,1,0.0
현대티엠에스(주),81895,2022,-24.98,-75.0,-16.91,-5.72,123.46,123.02,209.71,96.93,22.55,7.34,38.55,38.64,32.29,-56.54,-23.6,-8.61,-18.24,-18.28,-8.16,0.43,-0.6363532546690523,-39.05298436956281,-39.05,-48.02,-31.62,4.43,5.42,14559.64,280.65,639.09,94.89,-9.07,-5.41,2.957512617585994,27.87,5.25,6.91,2.74,2.24,3.91,5.24,38.0,1.0816226651131224,-12.251498999868248,0.9485338392847,-1.6934943124683688,-2.406316992697796,0,0,0,1,0.0
주식회사동연엘시엠,75927,2022,-33.77,-37.82,-17.99,-45.62,181.6,53.86,113.98,113.2,47.56,43.17,0.86,96.07,46.73,-1.95,-1.03,-2.33,1.54,1.46,3.69,5.91,-0.0694027782748987,1.2166361318170904,1.22,21.22,-79.91,40.05,-1.85,1038.67,2.72,195.69,6.9,-33.76,57.54,0.3943449734615704,3.72,2.03,28.09,0.44,0.4,3.36,0.45,9.0,0.1054695000981388,3.861903465484881,-1.5816021877307995,-1.6453483896107894,-52.79457295599078,0,0,0,1,0.0
앨트웰주식회사,16288,2022,-62.35,0.0,-2.81,-14.3,1360.78,1245.09,4.71,3.99,0.0,47.99,180.84,51.79,95.5,-6.83,-10.01,-35.58,0.57,-0.43,-2.41,-5.61,-0.0442640437227873,-16.2329802427983,-16.23,-21.2,-10.15,0.99,-2.01,-2516.35,-2.61,-31.67,-13.31,0.0,0.0,0.1962938286907244,505.8254000000006,0.36,2.35,0.28,0.18,0.39,0.33,35.0,0.5369959780843668,-21.305487361288463,0.0676552659588546,-2.8319403889064563,1.029106482982172,0,0,0,1,0.0
(주)골든트리개발,82706,2022,-4.42,-6.26,-3.88,-26.58,51.44,35.25,723.87,716.86,62.04,-42.26,2.06,44.75,12.14,-30.97,-2.61,-12.36,2.23,2.22,14.53,23.22,5.698622704905683,9.820132247314874,9.82,-32.68,124.82,-63.71,-7.11,2103.62,6.54,51.09,44.76,-27.6,69.03,0.1461290819949521,7.64,0.46,1.1,0.21,0.15,0.37,0.26,19.0,0.4847842090929207,4.33621693172051,-1.677967892365223,-0.5786745325379847,1.3921833831020551,0,0,0,1,0.0
주식회사유림이엔지,76361,2019,2.99,3.06,2.64,28.09,9.83,9.83,744.96,617.25,86.29,-65.87,0.41,7.18,11.83,1.93,0.24,2.41,2.58,2.47,26.21,32.49,-0.747735237399559,0.0,0.2,-27.8,3.3,-44.8,-0.33,859.6,7.4,8.52,78.77,3.06,61.33,0.0,6.16,1.1,0.11,0.1,0.09,0.1,1.1,17.0,0.4076965723266118,2.555256479274014,8.168413237771622,-10.290188729755052,-1.53756,0,0,0,1,0.0
(주)우성엔텍,99542,2022,-27.0,-34.9,-15.91,-37.01,108.5,104.07,143.52,112.96,45.59,3.94,20.26,50.33,41.06,31.9,12.84,26.28,-2.97,-3.06,-6.35,3.29,0.3058191801942244,27.864016030927896,27.86,367.57,-26.35,78.73,-29.65,5247.9,18.77,44.68,43.66,60.2,94.0,0.4298483544000697,6.85,1.56,0.85,0.49,0.48,0.73,1.41,10.0,0.0621358308993345,0.0220047715196321,-0.1890839567648509,-0.8184431114394353,-13.5153812681906,0,0,0,1,0.0
반도장식산업주식회사,90398,2022,-16.23,-32.58,-11.47,-3.81,113.44,110.6,241.12,203.5,35.2,8.02,41.23,67.68,29.32,-46.4,-15.65,-4.91,-18.4,-18.56,-6.05,0.23,-0.5055351615861922,3.914226550047376,3.91,0.16,12.76,-1.38,15.81,-142.38,-0.74,-2.82,-0.25,0.0,0.0,3.0086583838065244,6.66,4.56,12.29,3.19,3.07,9.87,4.45,31.0,0.0524851241305704,0.13269758631868,1.2103355275108338,-0.3256892501111181,-0.2286388365080406,0,0,0,1,0.0
세일리코주식회사,70288,2020,50.44,144.92,6.55,24.04,364.16,355.25,14.91,13.87,4.52,31.87,106.99,43.94,87.02,8.52,7.96,26.27,0.97,-1.63,-7.24,-7.33,0.0264912046363193,-29.531622157650546,-29.53,116.26,-53.89,-15.69,-72.67,1826.23,13.87,58.96,50.91,51.6,64.84,0.2723469817517691,7.87,0.88,0.47,0.3,0.23,0.31,0.85,24.0,0.4107120354975082,-4.669796870309505,-0.2510575308370001,-0.0246523323514761,0.0272628992628992,0,0,0,1,0.0
제이앤씨,87632,2019,-2.53,-3.24,-1.7,-2.49,127.99,111.31,206.36,61.97,52.6,5.66,22.29,25.89,32.64,79.34,17.84,27.11,3.66,3.65,5.56,2.42,1.5175963482361583,-7.872823625829428,-7.87,15.9,-14.03,16.29,-14.33,3039.93,32.08,43.59,46.9,57.81,72.99,0.6838944795886993,5.73,3.31,0.86,0.66,0.66,0.85,2.84,23.0,0.200356765248189,4.602823716108055,0.2019805408943253,-0.042746101778004,0.0486953797963978,0,0,0,1,0.0
주식회사제이앤에프이,96104,2021,0.77,0.93,0.7,1.49,36.97,25.98,1064.37,376.92,75.39,-20.4,12.24,11.97,8.59,-83.58,-13.75,-33.66,-18.29,-18.31,-45.87,3.22,-0.8616732488109629,-26.30346728765489,-26.3,-59.13,-17.27,-39.83,-19.73,1352.29,13.66,16.62,29.05,-115.86,-22.6,0.4702890086973391,8.51,2.76,0.51,0.41,0.4,0.48,2.28,10.0,0.5921833582478513,-0.2909151963536956,1.3628482671771172,-1.044386576789856,0.8513168486138886,0,0,0,1,0.0
주식회사지안,73283,2018,-64.75,-927.75,-24.0,-494.09,338.6,338.6,58.89,46.74,2.59,70.18,21.27,99.59,62.94,179.27,15.95,1224.9,-6.82,-7.52,-577.02,-36.94,2.915862313796513,-78.60878798022569,-78.9632,340.16,-99.4632,-91.78,-99.98,1049.33,90.48,61580.4,1862.79,65.76,79.91,0.0485722193911205,7.2,0.08,0.02,0.01,0.01,0.02,0.08,10.0,6.770233086577551,-0.1733032244964512,-0.388938147870277,-0.0880351995567163,0.0950731540038991,0,0,0,1,0.0
(주)파고다에스씨에스,59536,2022,-1.73,-5.39,-1.5,-0.68,59.89,43.17,649.62,642.06,27.87,-34.36,10.99,51.29,13.34,-99.37,-23.5,-11.86,-18.03,-18.15,-9.26,0.46,-1.053145075570764,-21.17421237939173,-21.17,-16.58,-25.5,-11.97,-35.84,6096.58,67.44,2931.96,30.35,-39.06,3.31,2.221866942315887,8.88,5.03,75.5,1.98,1.96,3.9,3.94,20.0,0.6407091628086496,-5.916054202476228,0.9842667802231808,-1.881662327590982,12.581351851851853,0,0,0,1,0.0
(주)엑스오비스,99782,2022,30.58,0.0,15.41,10.12,180.32,177.34,101.58,90.64,0.0,36.11,99.87,81.08,49.61,23.74,11.3,6.91,12.61,11.73,8.07,-0.6,-0.1289602163351121,-8.612876761525284,-8.61,-15.37,38.89,-4.42,39.79,4643.93,21.62,3275.23,14.2,48.65,57.05,1.5222143320665575,14.64,1.73,268.83,1.63,1.45,9.35,1.72,24.0,0.1584254147829049,2.963726415022802,1.11751972248904,-0.7791092018991634,14.273578778738328,0,0,0,1,0.0
(주)정우이지텍,77522,2022,-1.19,-8.41,-1.02,-10.27,24.74,24.09,612.4,505.12,12.18,-53.36,1.51,17.54,14.04,158.42,13.67,124.37,-3.65,-3.97,-39.04,1.56,2.5481491886689063,4.156198217204151,4.16,103.65,-5.65,-18.64,-5.77,6457.03,23.48,29.19,235.34,52.85,88.25,0.0997700919036015,8.37,0.79,0.12,0.11,0.1,0.12,0.76,29.0,0.621845529634654,-0.5929021108620373,-0.2257899747369983,-0.3524681171869551,0.5662902978200798,0,0,0,1,0.0
동화지앤피(주),27793,2022,-4.74,-5.36,-2.46,-5.3,275.97,237.59,107.73,18.99,45.83,16.09,110.4,25.23,48.14,1.45,1.91,2.84,1.55,1.32,3.5,3.01,-0.006062442137973,-31.79020591757472,-31.79,25.41,-40.89,10.03,328.17,4748.59,8.11,10.96,17.49,16.21,48.27,0.4638832734217268,4.53,2.5,1.02,0.67,0.38,0.46,2.05,53.0,0.1370173193122518,4.910554994275646,7.434843439791149,-0.2840015359890774,-0.0188411943669838,0,0,0,1,0.0
(주)올박스,86961,2022,-15.9,-35.53,-6.19,-3.11,150.96,38.86,63.72,59.15,17.42,18.41,0.97,54.54,61.08,-20.17,-18.03,-6.75,-2.33,-2.46,-1.17,0.05,-0.4091618438215415,7.939589380048975,12.54,53.6,-14.78,-26.26,-4.6,-1050.44,-3.72,-21.69,-1.87,0.0,0.0,2.140308846959868,29.64,10.6,11.32,2.67,2.11,4.03,4.42,15.0,0.4190409745292283,-34.92153542669912,0.521423371751937,-8.333032852137709,-1.6215982632813744,0,0,0,1,0.0
(주)나이코,65646,2017,-28.56,-43.41,-24.4,-10.53,99.46,66.41,586.32,523.18,56.21,-0.41,0.04,75.81,14.57,12.92,1.83,1.32,3.92,3.87,2.82,2.59,1.045172518767691,-58.003336711348986,-58.0,-35.13,-80.05,-13.43,-85.23,2174.62,31.27,198.89,13.49,9.77,61.39,2.3182806336187776,5.41,3.23,3.7,1.39,1.37,3.19,2.41,13.0,0.0968458290418029,4.431261811629236,2.141519289956422,-0.1260576362992187,0.1236303457373974,0,0,0,1,0.0
주식회사케이오비에이,87216,2022,-0.21,-0.32,-0.1,-0.47,122.89,106.18,84.55,57.05,29.81,7.08,3.17,37.99,54.18,113.34,51.9,193.13,-1.81,-2.45,-9.25,0.48,1.006201167166388,62.344743343265016,65.10200000000016,405.28,32.18,0.17,29.2,22901.462800000005,56.55,94.91,276.07,69.96,92.18,0.2048322281983966,5.96,1.1,0.39,0.27,0.27,0.38,0.9,21.0,0.4382930494673183,-3.738404181758725,-0.0380792152467049,-0.4781926464819371,1.0537198107055774,0,0,0,1,0.0
신화기업(주),100225,2022,3.61,6.76,0.92,0.86,133.25,111.1,34.25,25.35,13.62,6.28,29.59,25.16,74.49,11.62,14.45,7.6,2.81,2.39,2.29,0.14,-0.0393980098108434,-5.882631087897944,-5.88,32.54,-14.24,-8.55,-2.5,2060.21,11.21,45.38,10.42,72.93,87.83,1.0761606362492162,17.91,5.84,4.3,1.9,1.04,1.33,4.88,20.0,0.0318920257771194,2.3920863865271635,0.2852805056861984,-0.0912369897984753,0.0840515442644877,0,0,0,1,0.0
주식회사크리애드컴,51611,2019,303.1770000000004,0.0,4.1,130.56,10793.34,4453.47,0.91,0.91,0.0,93.505,2289.5496000000044,97.62,99.1,-0.32,-0.31,-10.26,-0.37,-1.25,-41.19,-29.19,-0.014039992325491,-6.082156484793083,-6.08,5.56,-82.99,-76.78,-99.98,100.28,0.53,313371.19,16.99,-60.38,-189.16,0.0314378670455585,0.0,0.07,0.54,0.03,0.03,0.38,0.03,25.0,0.8238727428596601,-1.0003578818331778,3.1318457633887737,-0.1799019823788546,0.1742084214292375,0,0,0,1,0.0
한창기업주식회사,13809,2014,-36.79,0.0,-1.37,-3.07,3220.49,3220.49,3.87,2.52,0.0,75.82,411.6,78.25,96.27,2.81,3.29,5.96,3.48,1.6,3.63,-3.86,-0.025941626451383,-3.36219195323309,-3.36,-4.01,-0.96,-44.75,-47.8,605.69,5.56,3022.84,12.42,47.95,32.95,0.4475111513509456,12.33,0.57,166.94,0.55,0.44,2.05,0.56,37.0,0.1745796864048192,5.813467899245187,0.5161967247563706,-7.044276530202241,0.1742084214292375,0,0,0,1,0.0
동방특송(주),99705,2022,-3.47,-7.92,-1.55,-0.99,281.64,281.64,80.58,57.62,19.53,57.95,52.42,89.86,55.38,81.13,39.64,20.42,4.01,2.12,1.2,-0.49,0.963017898436143,31.12994358839597,31.13,32.46,20.39,18.18,-68.32,8707.61,50.29,24133.61,32.13,63.56,81.99,1.5651664664108822,6.87,1.99,361.41,1.94,1.78,16.86,1.99,26.0,0.9880443872059363,83.64246408345292,0.0455360184474173,-0.0405528132991304,0.0653331632304597,0,0,0,1,0.0
(주)달성,66727,2022,16.71,0.0,6.98,4.41,136.95,135.32,71.63,71.56,0.0,15.41,24.89,57.1,58.26,15.81,9.99,5.59,11.2,10.21,5.84,-0.57,-0.1146716379085682,23.33028891766464,23.33,23.68,22.87,62.33,22.78,4940.18,21.11,52.64,13.34,41.93,51.98,1.5822324913062404,7.13,3.1,4.35,1.79,1.75,4.07,3.06,30.0,0.085600487483574,2.46559674816298,0.9006021311561435,-6.61752901532102,1.707217887154862,0,0,0,1,0.0
엘에스대원주식회사,29701,2022,-4.41,-9.87,-1.65,-4.16,127.44,110.25,59.44,33.37,16.67,5.74,16.34,26.68,62.72,36.28,20.71,52.67,1.97,-1.2,-3.19,-6.81,0.373396013199384,-8.89205282948552,-8.89,80.6,-22.81,11.27,-17.47,14054.73,27.23,38.64,68.81,76.54,89.49,0.3956440465862043,7.63,2.28,0.49,0.39,0.38,0.47,1.91,24.0,0.1678538753584124,-4.258888263365951,-0.0494173197093235,-0.015909211163766,0.016643833240175,0,0,0,1,0.0
글로리아항공(주),61074,2022,-1.52,-1.82,-0.9,-5.78,9.33,9.33,145.62,113.4,49.61,-41.86,1.63,4.31,40.71,-0.53,-0.19,-1.08,-1.27,-1.29,-7.46,11.14,0.1111137020413253,24.922207861285045,24.92,-47.67,33.24,-6.96,31.61,5177.9,7.45,8.04,47.73,-2.26,53.72,0.1561446378036063,0.0,2.49,0.19,0.18,0.17,0.19,2.49,24.0,0.53264078476548,-6.13820781694499,6.920937668310949,-1.788744098560299,-1.5334668754715093,0,0,0,1,0.0
(주)에스에이치팜,91173,2022,-44.97,-81.33,-18.61,-5.88,71.39,71.39,70.61,69.4,22.89,-11.64,0.44,29.04,58.61,-21.9,-12.56,-4.56,-8.86,-9.01,-4.31,0.23,-0.6094472182012801,-50.71950326895295,-50.72,-79.04,10.19,-63.78,0.23,-268.03,-2.96,-16.85,-0.94,0.0,0.0,3.1643132920854424,5.62,4.08,18.01,2.76,2.09,4.68,3.78,8.0,0.0615959361014215,-0.4277176233795383,0.9486707038282316,-1.518403057007706,1.2301375309489817,0,0,0,1,0.0
천마물류주식회사,74114,2019,-30.29,-486.5,-6.47,-41.21,466.37,466.37,27.14,25.26,1.33,72.8,182.63,92.68,78.66,62.43,33.23,311.01,-7.82,-8.58,-92.34,13.11,0.529231254875518,-57.915491955551616,-57.92,231.92,-96.51,-27.32,-98.12,6424.36,82.54,2629.5,526.0,59.13,79.69,0.1569179104832367,5.84,0.26,0.18,0.11,0.09,0.14,0.26,24.0,1.6708240880992344,-0.8093452557753946,-0.2452210118931141,-0.1046522113582595,0.1362746318428334,0,0,0,1,0.0
프로바주식회사,61568,2019,12.85,22.81,8.86,148.52,226.48,86.89,221.84,114.23,38.83,44.89,22.21,80.39,31.07,-29.09,-9.91,-177.38,-5.6,-6.19,-111.23,11.55,-0.1484113295611961,-12.525647016720232,-12.53,-13.87,-6.54,-81.89,-3.08,-473.15,-4.54,-24.97,-76.07,0.0,0.0,0.0596234051928952,1.41,0.17,0.32,0.06,0.06,0.29,0.07,16.0,1.080600326369183,0.0284794986058734,0.6081709975737544,-2.145964957988667,-2.981044440758222,0,0,0,1,0.0
주식회사오토핸즈,98223,2022,-32.73,0.0,-10.07,-3.45,281.33,126.66,44.45,41.68,0.0,52.32,51.35,81.17,69.23,6.01,4.27,1.38,5.12,4.14,1.37,-0.32,-0.0516667246658851,0.0,7.25,-0.62,62.77,69.12,50.84,11393.12,42.85,880.93,14.69,9.43,30.77,0.0,500.64,5.69,72.13,3.08,3.02,19.2,3.58,11.0,0.986283422393366,72.9044145566646,0.769522850701805,-1.8388039427878908,0.1742084214292375,0,0,0,1,0.0
주식회사월드테크,56966,2014,-26.23,-41.33,-16.66,-20.06,71.69,57.09,174.18,101.47,40.31,-10.48,3.17,26.53,36.47,-68.45,-32.45,-45.71,5.47,5.24,7.54,2.55,-0.6985187476877553,0.0,-28.11,-56.89,-5.28,0.18,-3.04,-1575.74,-19.35,-28.1,-23.3,0.0,0.0,0.0,5.29,2.02,1.19,0.71,0.69,1.1,1.89,22.0,0.213269323514853,3.827657000331384,-0.1666464070163743,-0.8723456797140978,7.141401685538494,0,0,0,1,0.0
베스트에프에이(주),76034,2022,-9.35,-60.44,-0.56,-0.82,1470.09,1218.14,6.41,6.41,0.93,82.58,117.48,88.61,93.97,4.77,4.81,6.7,5.02,4.27,6.34,-1.08,0.0063288948804615,-3.613696646531943,-3.61,-2.62,-10.73,21.65,6.83,2517.99,11.74,487.9,17.12,39.12,53.48,0.6859506498554944,4.31,0.88,29.44,0.72,0.67,5.68,0.76,12.0,0.1132978191837592,2.787406624874651,0.741388194021472,-0.4753304467302607,0.23542,0,0,0,1,0.0
우정메카트로닉스,100960,2022,13.12,19.76,3.14,9.72,1302.39,747.97,31.42,5.03,15.88,46.03,366.43,49.86,76.09,15.67,11.27,35.0,10.21,9.87,32.47,0.94,-0.1665808576070632,-11.06033587958769,-11.06,21.71,-29.84,-27.81,-28.51,5644.57,21.63,46.17,67.0,52.23,80.58,0.3227529256061358,32.52,0.99,0.57,0.32,0.3,0.53,0.71,13.0,0.1986937075053415,1.6118671502652795,0.7224250817269845,-0.399657232550999,0.535050266362355,0,0,0,1,0.0
주식회사에이타스광주,73758,2016,-2.23,-3.32,-2.03,-29.29,154.33,154.33,1009.44,79.88,61.09,3.91,106.84,11.11,9.01,194.12920000000005,8.07,134.32,-2.61,-2.63,-43.75,60.35,3.657430123870201,0.0,-23.19,538.36,-30.8,-12.55,-30.8,1224.97,17.87,20.1,258.29,52.0,88.65,0.0,10.84,1.08,0.06,0.06,0.06,0.06,1.08,11.0,1.4375446742025062,-2.285480909629758,-0.2861103834328337,-0.1797380952380952,0.2822299551363166,0,0,0,1,0.0
주식회사을화,95343,2022,-0.47,-1.16,-0.08,-0.13,163.26,114.11,19.8,19.74,6.76,10.42,23.38,26.9,83.47,11.25,27.6,15.0,2.61,2.48,3.95,0.17,0.0690586597578885,0.0,6.81,24.05,1.62,28.85,-1.64,8956.99,12.23,138.37,20.1,74.62,80.84,0.0,8.28,3.43,6.83,1.84,0.63,0.84,2.5,5.0,0.1438269778124736,4.642564171054613,0.2519753563059319,-0.7242760997619829,0.1742084214292375,0,0,0,1,0.0
(주)미르헨지,76941,2018,-0.11,-0.15,-0.14,-0.08,65.28,57.9,0.0812,0.0812,91.5898,-40.52,0.38,76.19,0.1258000000000001,0.0,-37.16,-33.64,-32.8856,-33.4146,-33.58,0.96,-7.431405672357155,-58.139670857670666,-58.14,-64.01,-12.43,-70.22,-27.06,323.44,8.17,293.3,4.74,-709.41,-579.4718,1.7228627753579353,3.5,1.26,52.18,1.1,1.02,6.76,1.2,13.0,0.567726926075538,-0.6908076449851507,0.998974566546095,-16.127714489377883,-4.979597781086874,0,0,0,1,0.0
주식회사아리생명공학,90396,2021,-148.55,-971.41,-33.86,-142.58,346.74,345.97,29.53,29.53,3.49,56.25,87.85,79.04,77.2,126.29,28.84,316.87,-10.06,-10.1,-111.68,16.89,1.6968033974523082,0.0,-76.48,311.35,-94.84,-10.12,-98.91,3307.65,101.83,8566.92,428.75,73.9,94.04,0.0,5.82,0.54,0.12,0.09,0.09,0.11,0.48,8.0,1.4377644350423096,-0.2874533965391562,-0.2963845192168098,-0.0938163389939264,0.1087371497003908,0,0,0,1,0.0
오앤션(주),67135,2014,45.09,61.15,23.06,18.66,247.3,190.31,104.66,60.74,37.71,43.71,10.21,73.39,48.86,-18.14,-5.01,-7.89,-2.92,-2.93,-4.75,2.74,-0.289621012493062,-66.68841165648035,-66.69,-71.97,-30.68,-60.75,-1.22,-126.52,-2.41,-9.12,-1.95,0.0,0.0,1.2357135928331635,1.67,0.81,4.65,0.64,0.62,3.8,0.74,18.0,0.1112347783363753,-1.3411645031602204,0.602357280151428,-0.2991680660399148,0.4269860790304368,0,0,0,1,0.0
(주)한국마이콤,19764,2022,15.36,0.0,5.07,3.64,255.74,212.34,49.21,49.21,0.0,51.36,110.72,84.34,67.02,12.37,8.32,5.61,10.6,10.01,6.86,-0.41,0.0013552312221585,9.86396207648176,9.86,6.28,34.27,34.58,10.75,10338.14,17.47,210.93,12.54,44.68,59.1,1.3929384190192602,5.66,2.12,15.73,1.48,1.46,10.2,1.7,51.0,0.0736994295932714,2.0737115249203977,0.9369546903298668,-0.0635243619615713,0.1742084214292375,0,0,0,1,0.0
(주)다울종합건설,29415,2022,-11.34,-21.41,-4.96,-96.03,377.06,35.97,77.77,44.78,23.17,69.8,5.42,94.99,56.25,-3.39,-1.86,-36.57,-0.02,-0.16,-3.1,9.8,0.0818765438287654,-4.918788286089684,-4.92,-4.94,-4.53,-47.39,-8.38,-194.39,-1.19,-58.11,-23.04,0.0,0.0,0.0516492536733339,1.58,0.44,2.41,0.05,0.05,1.01,0.05,28.0,0.217212774782248,-6.000763883584142,0.0848538667461773,-0.9885035647239412,-4.794332036316472,0,0,0,1,0.0
(주)태광수지,73503,2016,1.22,1.38,1.0,0.87,96.66,94.51,452.06,372.49,72.56,-2.25,2.89,65.22,18.11,12.48,2.02,1.86,6.4,4.17,3.95,0.97,-0.1102236671693726,-14.785389013803613,-14.79,-15.25,-13.9,-32.58,-2.7,662.1,8.91,29.87,7.77,23.89,62.65,1.146967820574739,13.8,1.66,3.79,1.09,1.06,3.05,1.61,26.0,0.066578540562255,2.686168648064015,1.487645207489789,-0.7010031234125373,0.3469112070462521,0,0,0,1,0.0
수자원환경산업진흥(주),98515,2022,-56.77,0.0,-15.86,-6.78,170.48,169.57,38.75,38.75,0.0,19.68,78.91,47.61,72.07,-10.91,-8.27,-3.56,-11.05,-12.0,-5.38,-0.43,0.0684233355712802,-8.787873381068625,-8.79,-10.19,-7.47,2.95,-10.3,629.91,12.57,36.78,5.38,-66.16,-26.1,2.3368989849370347,37.05,4.67,6.46,2.32,2.23,4.29,4.64,13.0,0.1142217332282267,-1.1213682101492612,1.5125987709569595,-1.1358660630696715,0.5691405432957178,0,0,0,1,0.0
주식회사삼화대림화학,17628,2018,-33.09,-55.14,-11.62,-25.4,91.98,64.66,54.16,53.42,21.08,-2.78,29.51,31.87,64.87,-172.5582,-49.3044,-394.93,-32.8856,-33.4146,-147.43,-0.01,-7.431405672357155,-61.19749539383951,-61.2,-76.77,-43.48,-83.48,-13.12,-5164.9122,-28.3422,-258.05,-222.9352,0.0,0.0,0.4576253947133626,2.41,1.77,0.65,0.26,0.26,0.49,0.54,48.0,0.8616783800478977,0.4155291624655015,0.3733040724306485,-3.7841868839678505,-0.8266354662704849,0,0,0,1,0.0
(주)아이에스에이상사,30401,2022,-13.71,-30.9,-3.08,-1.6,383.54,157.31,28.99,28.99,9.97,63.72,2.77,86.19,77.53,11.49,9.26,4.48,11.17,11.01,5.42,0.08,-0.1080887124528976,11.71228476939716,11.71,18.17,-16.7,2.82,-4.73,8899.03,34.94,351.7,18.14,24.72,36.7,1.926065615850041,6.19,5.24,18.92,2.07,2.03,12.68,2.42,41.0,0.1767373845000135,4.262387169561955,0.9532279749699752,-7.034147626394453,-2.6734488369568257,0,0,0,1,0.0
농업회사법인주식회사농산,50999,2022,5.77,8.88,2.78,1.75,153.66,144.6,93.1,87.98,31.35,24.45,56.34,70.02,51.79,0.17,0.09,0.05,0.25,0.22,0.13,0.05,-0.0191649165513623,6.517535661413263,6.52,15.63,-10.04,-10.13,-9.6,3151.89,15.32,61.04,9.63,0.56,22.98,1.590629991308001,15.21,2.53,6.02,1.65,1.64,5.02,2.44,25.0,0.2427004917989561,186.00244544332395,0.7941443024395657,-2.7100065528273523,-0.3905872222222222,0,0,0,1,0.0
주식회사슈펙스빌리지,88745,2022,303.1770000000004,364.235200000001,6.15,31.62,5564.16,5564.16,2.0,1.81,0.31,93.505,1678.6,98.77,98.04,-7.48,-3.59,-39.12,4.18,3.19,34.97,3.19,-0.1221442307056611,0.0,-69.43,507.41,-99.4632,-56.02,-99.9,-1336.61,-5.08,-1681.6,-26.08,0.0,0.0,0.0,8.7,0.34,0.13,0.09,0.09,0.12,0.34,6.0,0.6502623962677258,2.859286474569388,-0.7110699624227321,-0.010248485272483,0.0069513737850835,0,0,0,1,0.0
(주)동북엘앤알,89317,2022,4.27,5.06,3.32,2.35,48.36,27.44,350.08,225.48,65.63,-25.87,9.9,24.23,22.22,78.29,12.63,8.86,6.91,6.9,4.85,1.78,0.7011544909286395,1.3255374179917936,1.33,38.3,-6.65,49.75,-7.32,17024.74,33.77,46.94,23.92,37.02,73.69,1.411612264756415,34.42,12.15,1.89,1.43,1.42,1.8,6.76,8.0,0.1369679319341839,3.822577576538391,0.3981388189922782,-0.0631479303417079,0.0814411349153715,0,0,0,1,0.0
동은밸브(주),60846,2022,-11.73,-15.51,-5.94,-8.07,176.07,41.58,102.47,59.14,38.28,22.22,0.75,51.43,49.39,18.47,7.72,9.64,2.55,2.53,3.17,1.9,0.1064362813357579,18.64958133701947,18.65,24.47,13.05,21.04,7.85,5087.44,15.37,33.39,20.9,46.13,72.81,0.7355910230121101,6.22,5.72,1.65,0.8,0.8,1.61,1.59,31.0,0.1149156359947337,4.625940117649193,0.2813293972419401,-0.8438169595544784,3.685943246279668,0,0,0,1,0.0
