,회사명,거래소코드,회계년도,부실판단,[U01410000]영업활동으로 인한 현금흐름(*)(천원),이자보상배율(이자비용)
29812,주식회사라한호텔전주,93529,2022,0.0,4255705.0,2.56
29813,지씨테크(주),93531,2022,0.0,2258363.0,999999999.0
29814,NC함안(주),93533,2022,0.0,231198.0,1.48
29815,(주)스카우트,93535,2022,0.0,-405792.0,5.75
29816,(주)티엠테크,93536,2022,0.0,596272.0,90.34
29817,엔케이알주식회사,93539,2022,0.0,3667198.0,6.87
29818,주식회사일신국제무역,93542,2022,0.0,4919784.0,14.75
29819,주식회사쿱스토어부산,93543,2022,0.0,1424770.0,1.16
29820,주식회사피나클테크,93548,2022,0.0,-500496.0,-2.75
29821,주식회사예건에프앤씨,93550,2022,0.0,-429682.0,0.86
29822,주식회사신화산업,93553,2022,0.0,5326829.0,257.06
29823,대우여객자동차(주),93554,2022,0.0,-336730.0,0.89
29824,주식회사메리크리스마스,93559,2021,0.0,6262949.0,0.0
29825,유한회사청담산업개발,93561,2022,0.0,493306.0,0.0
29826,(주)로이안에이치앤에프,93563,2022,0.0,-377273.0,9.15
29827,휴랜드(주),93564,2022,0.0,1137171.0,19.29
29828,세운교통(주),93566,2022,0.0,620019.0,2.98
29829,(주)비상테크놀러지,93569,2022,0.0,1068314.0,9.95
29830,주식회사지에프아이,93573,2022,0.0,2253632.0,16.19
29831,(주)케이피알앤드어소시에이츠,93575,2022,0.0,2577621.0,13.0
29832,참기술인주식회사,93578,2022,0.0,3372901.0,0.0
29833,주식회사샘표아이에스피,93579,2022,0.0,722537.0,999999999.0
29834,한상인터내셔날주식회사,93582,2022,0.0,5274644.0,75.79
29835,(주)진화금속,93583,2022,0.0,-557032.0,-0.37
29836,주식회사다비드화장품,93585,2022,0.0,-237265.0,3.15
29837,진올건설주식회사,93586,2022,0.0,2062166.0,6.48
29838,주식회사서울사회주택토지지원위탁관리부동산투자회사,93587,2022,0.0,-132345.0,0.0
29839,주식회사우진참한우,93588,2022,0.0,1046579.0,2.47
29840,주식회사영현,93589,2021,0.0,-113201.0,0.0
29841,아카마이테크놀로지스유한회사,93591,2022,0.0,4765859.0,999999999.0
29842,주식회사한강포장,93594,2022,0.0,1849946.0,12.67
29843,우진전장(주),93595,2022,0.0,-616107.0,-0.92
29844,진해여객자동차주식회사,93596,2022,0.0,1187316.0,2.91
29845,(주)두맥스,93597,2022,0.0,2259531.0,734.68
29846,(주)현성홀딩스,93600,2022,0.0,2028822.0,1.05
29847,(주)백승패널,93601,2021,0.0,693742.0,1.93
29848,주식회사어반에이앤디,93603,2021,0.0,6263513.0,-1.98
29849,(주)플라즈마텍,93604,2022,0.0,870345.0,361.39
29850,주식회사수퍼히어로패턴스,93606,2022,0.0,82593.0,-1033.88
29851,이룸도시개발주식회사,93608,2021,0.0,8697574.0,-5.6
29852,(주)엠에스시,93610,2022,0.0,1093973.0,67.01
29853,승인산업(주),93611,2022,0.0,-175245.0,-17.4
29854,주식회사아사달,93615,2022,0.0,1011892.0,1.06
29855,주식회사잇츠,93618,2022,0.0,-597781.0,-0.82
29856,(주)푸른주택종합건설,93621,2022,0.0,-15408269.0,1.18
29857,주식회사옵티코어,93628,2021,0.0,1626874.0,5.64
29858,(주)동일코퍼레이션,93630,2022,0.0,9494726.0,2.31
29859,(주)휴머니아,93631,2022,0.0,1526990.0,83809.05
29860,(주)한얼알앤디,93633,2022,0.0,3714696.0,36.62
29861,주식회사에이케이씨,93634,2022,0.0,3820954.0,999999999.0
29862,(주)와이즈비젼,93636,2022,0.0,740305.0,999999999.0
29863,진아교통(주),93637,2022,0.0,2594824.0,0.0
29864,주식회사서조코퍼레이션,93643,2022,0.0,-373411.0,0.0
29865,주식회사피에프에스,93645,2022,0.0,6886235.0,-0.18
29866,에이에이씨티유한회사,93646,2022,0.0,5780803.0,1.95
29867,주식회사어바웃굿즈,93647,2022,0.0,-1277996.0,-1.93
29868,주식회사해성푸드원,93649,2022,0.0,83238.0,3.43
29869,피에르파브르더모코스메틱코리아(유),93652,2022,0.0,965290.0,464.5
29870,케이테크코리아,93656,2022,0.0,-9623658.0,0.55
29871,주식회사진명,93659,2022,0.0,-877424.0,0.18
29872,(주)우리기연,93662,2022,0.0,1674893.0,0.8
29873,(주)골프존카운티매니지먼트,93663,2022,0.0,658525.0,32.52
29874,코리아이지텔주식회사,93664,2022,0.0,228165.0,999999999.0
29875,일진방사선엔지니어링(주),93669,2022,0.0,552206.0,3.95
29876,부티크어보드주식회사,93671,2022,0.0,-61664.0,-0.11
29877,(주)벨라모다,93673,2022,0.0,-464185.0,999999999.0
29878,(주)다스코,93676,2022,0.0,-1288821.0,4.41
29879,(주)진호기업,93677,2021,0.0,499069.0,-14.59
29880,주식회사주명개발,93679,2022,0.0,2429615.0,8.07
29881,(주)광희,93682,2022,0.0,630739.0,2.52
29882,주식회사포에이스,93686,2022,0.0,1077356.0,0.0
29883,(주)스피드랙,93688,2022,0.0,4950876.0,999999999.0
29884,(주)이든앤앨리스마케팅,93690,2022,0.0,2762478.0,4069349.03
29885,(유)동명정공,93691,2022,0.0,5259823.0,3.52
29886,서해철도주식회사,93693,2022,0.0,2626301.0,999999999.0
29887,(주)진영테크윈,93694,2021,0.0,1846949.0,18.65
29888,주식회사경진이앤지,93695,2022,0.0,838920.0,0.0
29889,엠앤피에스주식회사,93697,2021,0.0,-336748.0,-93.23
29890,주식회사유모스트,93698,2022,0.0,1463331.0,2.58
29891,탑앤탑미트(주),93699,2022,0.0,-1415239.0,-4.82
29892,주식회사종이와사람들,93701,2022,0.0,85386.0,999999999.0
29893,신신전자공업주식회사,93702,2022,0.0,2127914.0,4.8
29894,세종파츠플러스유한회사,93703,2022,0.0,-371284.0,33.5
29895,주식회사오산씨네마,93705,2021,0.0,-748101.0,-3.85
29896,주식회사에이제이케이,93706,2022,0.0,412626.0,0.01
29897,(주)대광스테버,93713,2022,0.0,4453357.0,7.88
29898,(주)후이즈,93714,2022,0.0,797338.0,0.97
29899,(주)세상담기,93715,2022,0.0,276101.0,3.67
29900,유한회사티지앤컴퍼니,93716,2022,0.0,5082459.0,54.44
29901,주식회사와이드넷엔지니어링,93717,2022,0.0,495364.0,10.93
29902,주식회사한국에이티아이,93719,2022,0.0,10558407.0,121.01
29903,주식회사명선씨앤디,93724,2022,0.0,308085.0,999999999.0
29904,주식회사제이앤디개발(J&D),93725,2022,0.0,1667321.0,2.63
29905,(주)꼬레본,93726,2022,0.0,-23167.0,1.17
29906,(주)스마트비전,93727,2022,0.0,3839286.0,293.9
29907,케이제이금융주식회사,93734,2022,0.0,3440193.0,661.85
29908,(주)에스엔지산업,93735,2021,0.0,7122787.0,1.5
29909,주식회사디에이치홀딩스,93740,2022,0.0,910512.0,1.03
29910,주식회사광덕전력,93741,2022,0.0,-890188.0,-279.48
29911,삼화종합건설주식회사,93742,2022,0.0,16208010.0,3.06
29912,(주)효명종합관리,93745,2022,0.0,231157.0,72.46
29913,(주)씨에이에스,93746,2022,0.0,6144055.0,40.62
29914,서운에스엠(주),93748,2022,0.0,317615.0,226.57
29915,(주)빌컴,93749,2022,0.0,1781713.0,999999999.0
29916,주식회사태흥케이블,93753,2022,0.0,2263630.0,5.91
29917,(주)비버판넬,93757,2022,0.0,2259846.0,24.57
29918,주식회사투바,93758,2022,0.0,203762.0,0.83
29919,주식회사미소찬,93761,2022,0.0,968396.0,4.93
29920,(주)비엠인터내셔널,93762,2022,0.0,1096167.0,2.99
29921,경원여객자동차주식회사,93763,2022,0.0,1031915.0,0.0
29922,주식회사방송차량서비스,93765,2022,0.0,-171160.0,999999999.0
29923,주식회사탬즈,93766,2022,0.0,-1079076.0,8469.1
29924,비앤파트너주식회사,93767,2022,0.0,559072.0,999999999.0
29925,주식회사한유에스케이이티에스,93769,2022,0.0,4568320.0,10.08
29926,(주)미트원,93770,2021,0.0,-779281.0,-947.75
29927,주식회사남성버스,93772,2022,0.0,3618963.0,999999999.0
29928,평창하이그로스주식회사,93773,2022,0.0,7115939.0,7.92
29929,(주)시그널파이어,93775,2021,0.0,21052892.0,77.2
29930,주식회사세일,93776,2022,0.0,-3775927.0,4.99
29931,주식회사요산요수,93780,2021,0.0,23176243.0,20.25
29932,아시아투데이(주),93782,2022,0.0,2574931.0,6.79
29933,(주)씨에스비전,93784,2022,0.0,6248488.0,66.22
29934,주식회사디자인메리지,93785,2022,0.0,1021665.0,3.62
29935,주식회사씨티에이엠씨,93789,2022,0.0,237584.0,0.74
29936,삼남엔지니어링(주),93791,2022,0.0,2653752.0,-5.41
29937,주식회사에스씨민이노베이션,93792,2022,0.0,1215501.0,12.27
29938,유한회사현대교통,93798,2022,0.0,1640508.0,40.95
29939,(유)주영산업개발,93799,2022,0.0,-5492534.0,-7.47
29940,(주)인스그린,93805,2022,0.0,-175558.0,-7.4
29941,신성푸드서비스(주),93806,2022,0.0,93223.0,19.31
29942,주식회사차이난다,93807,2021,0.0,1864948.0,122.52
29943,(주)킴스프라이스,93808,2022,0.0,-271982.0,0.57
29944,광남자동차(주),93810,2022,0.0,597264.0,1.52
29945,(주)본컴퍼니,93813,2022,0.0,6515105.0,15.35
29946,(주)한아IT,93814,2022,0.0,-3606854.0,8.76
29947,(주)오앤와이스틸,93815,2022,0.0,1511352.0,8.02
29948,(주)인타임즈인(L&A),93816,2022,0.0,1512296.0,7.35
29949,(주)에이치디텍,93819,2022,0.0,-1228182.0,-16.67
29950,주식회사씨엔컴퍼니,93822,2022,0.0,2703263.0,7.21
29951,주식회사에스엠,93824,2022,0.0,490713.0,14.45
29952,주식회사여우미,93825,2022,0.0,1328967.0,6.82
29953,(주)경인석유,93827,2022,0.0,1107998.0,
29954,(주)크린서비스,93831,2022,0.0,1152255.0,999999999.0
29955,(주)한국코아엔지니어링,93833,2022,0.0,-1215607.0,3.24
29956,주식회사에이치비씨티,93835,2022,0.0,2272544.0,0.33
29957,케이원테크(주),93836,2022,0.0,1853558.0,3146103.78
29958,동방에스앤디(주),93839,2022,0.0,2031890.0,2.0
29959,한국전기안전써비스(주),93840,2022,0.0,6274175.0,999999999.0
29960,(주)포렌,93841,2022,0.0,438816.0,0.0
29961,(주)원일유통,93842,2021,0.0,-346224.0,-10.29
29962,(주)용성이엔지,93843,2022,0.0,-706147.0,4.18
29963,(주)티엠씨,93844,2022,0.0,1159708.0,440.29
29964,(주)에프엠씨,93845,2022,0.0,1238094.0,20.92
29965,주식회사뉴스핌,93846,2022,0.0,1507608.0,999999999.0
29966,한국정보기술주식회사,93847,2022,0.0,-1256349.0,404.11
29967,주식회사스타메드,93848,2022,0.0,2625941.0,15.5
29968,주식회사리치안개발,93852,2022,0.0,6940317.0,1.69
29969,(주)김천베아링,93854,2022,0.0,563028.0,4.01
29970,쿠산코리아(주),93861,2022,0.0,2399803.0,10.48
29971,동광개발(주),93862,2022,0.0,1287246.0,999999999.0
29972,주식회사태경코엠,93865,2021,0.0,330503.0,763.59
29973,신우산업관리(주),93866,2022,0.0,660780.0,7.21
29974,두성건설(주),93867,2022,0.0,1491172.0,33.15
29975,경익운수(주),93869,2022,0.0,907303.0,
29976,주식회사청담주택건설,93870,2022,0.0,15871740.0,2389.39
29977,주식회사하이브랩,93873,2022,0.0,4576187.0,27.46
29978,크린에어테크주식회사,93875,2022,0.0,-1162386.0,23.66
29979,주식회사고선,93876,2022,0.0,4027332.0,4.65
29980,(주)에이드피플,93877,2022,0.0,667082.0,5.17
29981,(주)제나드시스템,93878,2022,0.0,222796.0,70.9
29982,하나모듈주식회사,93880,2021,0.0,585115.0,0.0
29983,관촌실업(주),93881,2022,0.0,155334.0,18.01
29984,(주)유니콘시스템,93883,2022,0.0,-60791.0,2.44
29985,주식회사스페스,93884,2022,0.0,2602086.0,2.07
29986,주식회사위산종합건설,93887,2021,0.0,3238355.0,7.02
29987,농업회사법인주식회사동남농장,93888,2022,0.0,7111659.0,5.36
29988,주식회사맥이앤지건축사사무소,93889,2022,0.0,3051138.0,1.2
29989,주식회사디자인씨티,93891,2022,0.0,-1874795.0,1.9
29990,주식회사씨엔에프앤비,93892,2021,0.0,-535962.0,43.36
29991,성민버스,93894,2022,0.0,952704.0,999999999.0
29992,신한방직주식회사,93895,2022,0.0,1814152.0,14.41
29993,서울고속(주),93896,2022,0.0,-352695.0,0.0
29994,(유)명지개발,93897,2022,0.0,3796144.0,0.26
29995,(주)융창에프엠,93898,2022,0.0,16312916.0,72.33
29996,유한회사명지건설,93899,2021,0.0,1973325.0,8.11
29997,(주)하영에스엠씨,93902,2022,0.0,,2.71
29998,(주)하영에스엠씨,93902,2022,0.0,-143213.0,2.71
29999,(주)명가산업개발,93903,2021,0.0,4343641.0,5445.41
30000,(주)금강티에스,93904,2022,0.0,-532875.0,-3.88
30001,(주)건축사사무소아라그룹,93907,2022,0.0,1699302.0,2.7
30002,(주)코스모스제과,93912,2022,0.0,4582752.0,35.87
30003,와이케이엔젤스주식회사,93913,2022,0.0,427638.0,999999999.0
30004,주식회사비젼하이텍,93914,2022,0.0,-69319.0,18.28
30005,주식회사대승케이비엠,93915,2022,0.0,302396.0,999999999.0
30006,(주)신광티앤이,93917,2022,0.0,398164.0,2.92
30007,(주)상영이엔지,93922,2021,0.0,124952.0,999999999.0
30008,(주)씨앤에스,93924,2022,0.0,2833197.0,15.88
30009,주식회사우진씨엔에이,93925,2021,0.0,-916283.0,0.0
30010,(주)이투데이,93927,2022,0.0,1667281.0,355.5
30011,덕일플러스건설(주),93929,2021,0.0,-8196391.0,-1027.09
30012,(주)이송이엠씨,93933,2022,0.0,3284264.0,105.34
30013,골든구스코리아유한회사,93935,2022,0.0,4063147.0,999999999.0
30014,협신자동차서비스(주),93936,2022,0.0,1411845.0,1.33
30015,(주)미래중공업,93937,2022,0.0,-4028819.0,2.72
30016,(주)오토닉스,93939,2022,0.0,437042.0,0.0
30017,주식회사에스티엔인포텍,93940,2022,0.0,-1456495.0,4.61
30018,(주)소림기계설비,93941,2021,0.0,406648.0,13.58
30019,(주)원드롭,93943,2022,0.0,-1652874.0,-8.23
30020,(유)성문,93944,2022,0.0,1604849.0,7.97
30021,주식회사서린에너지,93945,2022,0.0,-1263698.0,1.45
30022,주식회사새호,93946,2022,0.0,401562.0,2.17
30023,(주)리버스시티,93948,2021,0.0,12297035.0,0.01
30024,주식회사멘토커리어,93951,2022,0.0,495886.0,2308.19
30025,주식회사멀티파워텍,93952,2021,0.0,-939208.0,-414.66
30026,주식회사윤성에프앤비,93954,2022,0.0,2284399.0,315.23
30027,주식회사디에스피,93955,2022,0.0,2602582.0,999999999.0
30028,(주)메디라인액티브코리아,93957,2022,0.0,1112555.0,2.82
30029,대덕에이치티에스주식회사,93960,2022,0.0,933874.0,1.98
30030,(주)디어스이앤씨,93961,2022,0.0,2344018.0,999999999.0
30031,씨앤디세미주식회사,93964,2022,0.0,1641046.0,3212.75
30032,(주)한영,93967,2022,0.0,-186484.0,2.43
30033,주식회사디지비데이터시스템,93970,2022,0.0,3180559.0,999999999.0
30034,주식회사엠씨티,93972,2022,0.0,1207617.0,1.83
30035,(주)한솔아이엠비,93974,2022,0.0,204677.0,2.83
30036,(주)에스엘건설개발,93975,2022,0.0,1931008.0,0.77
30037,(주)우림코윈,93978,2022,0.0,-378200.0,-7.65
30038,주식회사우진메트로,93979,2022,0.0,1934696.0,1.89
30039,우이신설경전철운영(주),93980,2022,0.0,608862.0,1636302.38
30040,주식회사신기석유,93981,2022,0.0,-672289.0,1.57
30041,주식회사애드이피션시,93982,2022,0.0,8271622.0,61.56
30042,씨제이투에너지(주),93983,2022,0.0,-67180.0,2.23
30043,아이비커리어(주),93984,2022,0.0,1043624.0,6422.56
30044,주식회사마산철강,93986,2021,0.0,2219081.0,-0.36
30045,(주)동일금속레이져,93988,2022,0.0,835529.0,1.51
30046,(주)유성골프사우나,93989,2022,0.0,-305572.0,0.01
30047,대명자동차안전유리(주),93992,2022,0.0,889824.0,
30048,주식회사태성시스템,93994,2022,0.0,6118572.0,13.11
30049,엠케이피주식회사,93995,2022,0.0,892551.0,20.47
30050,(주)큰사랑,93998,2022,0.0,1484079.0,999999999.0
30051,(주)아르케인터내셔날,93999,2022,0.0,1066910.0,0.0
30052,주식회사카시나,94001,2022,0.0,1338593.0,39.63
30053,주식회사이세빈,94002,2022,0.0,470829.0,1.37
30054,대한금속(주),94004,2022,0.0,-1378403.0,0.26
30055,(주)신라하이텍,94005,2022,0.0,-1117752.0,-8.42
30056,(주)엠티에스코퍼레이션,94006,2022,0.0,5339443.0,6.04
30057,파주에코에너지(주),94014,2022,0.0,3586946.0,49.82
30058,주식회사다원씨엔에스,94015,2022,0.0,671254.0,7.38
30059,주식회사교보스틸,94017,2022,0.0,-714821.0,2.95
30060,(주)케이티팝스,94018,2022,0.0,565894.0,5.73
30061,(주)삼성보안공사,94020,2022,0.0,-548687.0,0.47
30062,(주)지현건설,94022,2022,0.0,1884896.0,229.11
30063,해동시티개발(주),94023,2022,0.0,-9943970.0,999999999.0
30064,주식회사진성글로벌,94024,2022,0.0,2457896.0,63.63
30065,주식회사거성종합건설,94029,2022,0.0,910692.0,68.72
30066,주식회사제넨텍,94030,2022,0.0,1768190.0,11.83
30067,재인물산주식회사,94032,2022,0.0,1090528.0,40.64
30068,주식회사아이나비시스템즈,94033,2022,0.0,1464342.0,0.4
30069,재인산업주식회사,94035,2022,0.0,0.0,6.19
30070,주식회사프라임에너지,94037,2022,0.0,527472.0,57908.98
30071,리에이즈주식회사,94039,2021,0.0,125418.0,1.08
30072,(주)파란불에길건너기,94041,2022,0.0,26674.0,1.36
30073,주식회사엘에이치사옥관리,94042,2022,0.0,-4488676.0,-3.2
30074,하나엔비택(주),94043,2021,0.0,2078177.0,1.51
30075,(주)보승,94044,2021,0.0,441513.0,999999999.0
30076,대경티엠에스,94045,2022,0.0,33878.0,0.0
30077,중온건설(주),94047,2022,0.0,-2660989.0,2.06
30078,(주)브라운네트웍스,94048,2022,0.0,4366650.0,999999999.0
30079,나이프플러스(주),94049,2022,0.0,-704242.0,7.04
30080,(주)에스와이인터텍,94051,2022,0.0,-635050.0,146.98
30081,(주)신원플라텍,94052,2022,0.0,299625.0,11.09
30082,(주)유켄씨인터텍,94054,2022,0.0,700936.0,60.7
30083,(주)크레이,94055,2022,0.0,1951968.0,49.65
30084,엠아이티(주),94057,2022,0.0,362401.0,4.85
30085,디앤이(주),94059,2022,0.0,-182760.0,11.23
30086,주식회사동이에코스,94063,2021,0.0,-939674.0,-5.76
30087,삼양교통주식회사,94064,2022,0.0,2856640.0,34.12
30088,장풍에이치에스,94067,2022,0.0,399737.0,563.08
30089,신한빛주택건설(주),94070,2022,0.0,23362458.0,18.09
30090,영신여객자동차(주),94071,2022,0.0,907557.0,999999999.0
30091,(주)대흥교통,94072,2022,0.0,987201.0,999999999.0
30092,동진버스주식회사,94073,2022,0.0,1227293.0,-1.17
30093,경성여객자동차주식회사,94074,2022,0.0,2582555.0,35.26
30094,주식회사제이스타일코리아,94076,2022,0.0,-875512.0,8.65
30095,화성보안시스템(주),94078,2022,0.0,147391.0,738.47
30096,(주)밀레펫,94082,2021,0.0,217212.0,4.5
30097,주식회사부경에스엠,94084,2022,0.0,226191.0,999999999.0
30098,(주)토피모아,94085,2021,0.0,44018709.0,4.81
30099,주식회사목성엔지니어링,94087,2022,0.0,299363.0,363.3
30100,(주)피앤아이휴먼코리아,94089,2022,0.0,-555356.0,32.98
30101,(주)한국메이드,94092,2022,0.0,1886408.0,1.66
30102,주식회사다미인,94093,2022,0.0,2423296.0,0.0
30103,(주)예일로지스,94102,2022,0.0,716462.0,7.08
30104,푸드렐라(주),94104,2022,0.0,2906318.0,16.4
30105,(주)동성피에스씨,94106,2022,0.0,568475.0,3.42
30106,주식회사그린파워하우스,94108,2022,0.0,-808336.0,18.3
30107,(주)디지털다임,94113,2022,0.0,68709.0,10.43
30108,주식회사메디플라머터리얼스,94121,2022,0.0,,2.78
30109,주식회사메디플라머터리얼스,94121,2022,0.0,-1331251.0,2.78
30110,주식회사화인,94128,2022,0.0,2039014.0,2.64
30111,주식회사비케이브,94129,2022,0.0,-18776126.0,69.32
30112,(주)동경모드,94130,2022,0.0,-4548519.0,-17.6
30113,(주)케이지엠,94131,2022,0.0,1254533.0,1.88
30114,동순덕식품,94133,2022,0.0,-19661.0,4.42
30115,주식회사티그린,94134,2022,0.0,790240.0,2.31
30116,(주)아스템즈,94136,2022,0.0,3554575.0,106.39
30117,청룡교통(주),94138,2022,0.0,2138366.0,-23.91
30118,주식회사메인테크,94140,2022,0.0,249841.0,-8.85
30119,주식회사장남,94141,2022,0.0,-117355.0,188.61
30120,주식회사디렉터스컴퍼니,94142,2022,0.0,-6408460.0,-12.62
