회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)신진스틸,50401,2022,-1.92,-2.4,-1.26,-1.02,99.45,84.86,191.73,146.91,52.63,-0.28,0.59,50.08,34.28,5.36,2.24,1.47,2.4,2.26,1.79,1.48,-0.2037651256356309,3.215736993042224,3.22,-0.75,7.53,6.84,6.69,3616.18,8.04,25.35,6.48,22.62,70.45,1.2409058095047605,5.04,2.89,4.04,1.53,1.26,2.58,2.47,29.0,1,0,0,0,0.0
(주)비즈니스인사이트,94994,2022,-1.71,-3.52,-1.64,-2.83,14.19,14.19,2372.84,2346.67,46.45,-81.43,0.3,13.47,4.04,-140.51,-54.2358,-40.91,2.18,0.5,0.74,0.73,-0.0860740212820851,41.14197368236833,41.14,-65.52,172.22,16.02,-76.61,-922.75,-3.8,-2254.3295,-6.57,0.0,0.0,0.5780166437789735,7.85,2.2,397.4,1.5,0.68,0.98,2.2,15.0,1,0,0,0,0.0
주식회사우경정보기술,98359,2022,3.43,5.24,2.61,4.21,79.07,79.07,320.22,254.56,49.79,-12.68,27.58,47.9,23.8,-33.73,-8.07,-11.12,-7.2,-7.3,-10.24,2.72,-0.4172258733586251,0.0,35.4,53.45,22.19,15.61,16.96,3098.51,8.6,23.74,13.88,-80.1,4.46,0.0,2.58,1.6,1.82,0.73,0.71,1.31,1.57,16.0,1,0,0,0,0.0
(주)동원특강,46373,2022,27.27,94.68,7.83,4.37,315.29,182.97,40.26,35.53,8.27,54.53,8.04,79.87,71.3,10.31,7.45,3.91,9.67,9.38,4.98,-0.15,0.0011076451688171,11.302168549388288,11.3,14.43,0.43,41.53,-2.84,3835.47,13.33,71.49,7.45,52.42,76.15,1.789609553823972,6.0,4.42,9.46,1.91,1.89,8.91,2.39,29.0,1,0,0,0,0.0
(주)씨앗,56444,2014,-0.76,-0.94,-0.7,-1.02,77.3,49.63,1067.33,734.13,74.4,-14.27,4.11,48.61,8.57,3.75,0.85,1.32,4.05,4.03,6.34,4.51,0.0370651828920229,-12.78750566037243,-12.79,12.97,-28.26,36.03,-4.85,3013.79,11.57,26.87,16.95,7.82,62.3,0.6826858473019296,3.46,2.62,1.55,0.64,0.64,1.11,1.49,18.0,1,0,0,0,0.0
주식회사신기석유,93981,2022,-5.86,-6.99,-4.52,-0.28,164.83,150.43,336.69,183.1,64.65,27.18,48.46,69.11,22.9,7.67,1.78,0.11,4.36,3.91,0.23,0.12,0.0180654187121529,0.0,10.27,16.88,-2.1,93.22,-2.43,766.97,9.51,32.67,0.6,17.78,62.78,0.0,98.17,27.26289999999999,53.95,5.742899999999991,5.242899999999991,50.92,15.95929999999984,22.0,1,0,0,0,0.0
주식회사에이블정보기술,93504,2022,-5.96,-6.96,-4.32,-4.41,17.97,16.22,264.53,110.04,62.15,-24.76,5.79,5.42,27.43,-17.01,-5.01,-5.21,-2.63,-2.67,-2.82,2.18,-0.207877930936876,0.0,-6.73,-54.84,-0.66,-3.61,-1.53,1780.2,4.23,4.67,4.32,-120.6,-15.22,0.0,28.12,11.96,1.07,0.96,0.95,1.03,11.24,12.0,1,0,0,0,0.0
로얄아이도스(주),64488,2022,1.66,1.79,1.28,2.7,77.86,58.41,339.54,302.84,71.76,-15.26,1.05,53.64,22.75,-15.77,-4.49,-8.19,4.26,3.41,6.83,3.4,-0.0222701266602914,10.570934652876987,10.57,23.72,-1.54,0.8,-5.19,1126.87,2.38,6.39,5.0,-163.77,-6.52,0.4753994032538227,7.8,1.28,1.24,0.55,0.5,1.02,0.98,19.0,1,0,0,0,0.0
주식회사덕암테크,95076,2021,-1.86,-2.9,-1.63,-2.61,60.18,21.3,698.12,655.58,56.2,-32.71,2.46,49.43,12.53,4.63,0.64,0.91,3.07,3.07,4.4,2.23,-0.0237303790242681,27.027927580297,27.03,111.72,-8.68,73.15,-8.74,2256.18,12.23,24.46,19.6,4.64,56.23,0.6237128808787326,5.42,4.34,1.19,0.7,0.7,1.18,1.71,8.0,1,0,0,0,0.0
주식회사그린에프피,77035,2022,-0.75,-0.83,-0.6,-34.72,38.18,38.18,397.34,36.83,72.3,-4.58,20.57,2.83,20.11,95.57,19.57,288.6133999999873,0.25,0.22,8.63,131.74,0.8934204326147093,123.61615365360588,129.1176999999999,92.92,203.77,-7.86,203.74,7339.75,19.62,20.19,442.68739999999616,66.55,98.3,0.0172286677040886,0.0,0.8,0.03,0.03,0.03,0.03,0.8,10.0,1,0,0,0,0.0
주식회사신우종합토건,38792,2022,-36.48,-41.91,-34.08,-158.87,111.35,111.31,1422.3,1280.6,81.33,9.55,1.14,93.67,6.57,-123.99,-23.69,-99.85,-19.92,-19.93,-89.0,7.97,-0.9563029978801764,0.0,9.16,10.56,-8.05,-79.86,-52.44,-6165.16,-16.47,-2254.3295,-76.78,0.0,0.0,0.0,0.27,0.24,37.91,0.24,0.22,3.25,0.24,23.0,1,0,0,0,0.0
주식회사프로뱅크,97958,2022,-1.64,-4.13,-1.51,-1.35,59.33,57.33,1166.37,960.9,36.63,-30.86,1.42,45.02,7.9,7.87,0.77,0.53,4.5,3.81,3.01,0.71,0.0346162101023135,29.038298272165047,29.04,57.96,12.21,7.89,27.54,1878.62,11.1,25.35,9.88,5.39,43.16,1.1237419377869735,6.1,3.38,2.88,1.45,1.27,2.16,3.06,20.0,1,0,0,0,0.0
(주)솔루스온,87522,2019,343.5789999999999,388.1,16.55,254.79609999999897,321.27,313.01,4.48,4.48,4.26,9.49,11.52,13.78,95.71,0.65,2.93,33.1,-1.68,-2.14,-110.88,-23.92,-0.1074818167560085,-5.167651693682521,-5.17,-43.25,6.22,-92.7,472.07,275.04,1.43,26.36,72.44,45.69,45.52,0.0197950272562595,2.19,0.11,0.62,0.09,0.02,0.02,0.1,13.0,1,0,0,0,0.0
(주)케이티미트,70826,2015,-1.2,-2.64,-1.14,-0.49,104.92,71.4,1789.72,1789.72,43.1,4.65,2.32,99.36,5.29,38.46,1.48,0.74,4.09,4.05,2.01,1.13,-0.9448570560080188,-23.384945266129147,-23.38,-23.77,269.8,-2.33,380.19,1121.24,5.95,1039.71,2.56,28.7,84.77,2.3194797210822524,2.93,2.52,671.09,2.01,2.01,290.6963999999998,2.02,12.0,1,0,0,0,0.0
주식회사송지오인터내셔널,92116,2022,-3.0,-10.46,-2.65,-2.54,98.76,57.02,765.29,594.23,25.36,-0.85,12.44,67.82,11.56,31.99,3.96,3.05,1.6,1.32,1.1,0.18,-0.1010540025825378,0.0,37.07,30.57,53.14,19.36,-5.29,5008.31,24.84,131.64,23.77,12.83,54.1,0.0,7.13,2.6,5.39,1.3,1.21,3.93,1.74,21.0,1,0,0,0,0.0
(주)동화이앤씨,81868,2022,4.16,9.86,3.18,2.28,128.69,85.3,324.62,234.61,32.27,15.85,9.9,71.1,23.55,0.96,0.25,0.16,1.9,1.76,1.22,0.7,0.2164402777685999,6.547156013340342,6.55,8.25,2.58,20.53,0.32,3776.9,6.32,29.15,4.53,3.56,32.11,1.3950891155244447,5.29,3.28,6.44,1.52,1.44,4.89,2.04,24.0,1,0,0,0,0.0
(주)토마스케이블,60465,2022,-4.68,-8.01,-1.68,-1.42,218.83,103.27,56.02,43.66,20.98,33.26,4.93,61.24,64.1,1.52,1.03,0.82,0.8,0.75,0.63,0.37,0.0053049570625698,1.572258117714461,1.57,4.46,-2.68,6.01,-1.69,2844.39,21.8,65.83,18.46,4.46,21.78,1.181308000556232,5.06,3.97,3.54,1.26,1.19,3.01,1.97,19.0,1,0,0,0,0.0
에스아이개발(주),69456,2022,-45.27,-48.66,-37.1845,-183.38,349.6,209.53,659.96,210.58,80.78,69.16,32.11,96.87,13.16,-39.74,-8.9,-30.45,-4.87,-5.14,-17.77,8.61,-0.3005280060121569,107.84865198856244,107.85,108.23,96.65,758.1361999999974,-27.49,-418.75,-1.35,-839.65,-6.31,0.0,0.0,0.2143710172495337,34.42,0.41,111.83,0.29,0.29,9.09,0.3,13.0,1,0,0,0,0.0
(주)우주판넬데크,77045,2017,2.33,3.14,1.5,1.26,52.64,47.55,182.42,173.54,47.8,-29.1,2.82,32.35,35.41,2.82,0.79,0.6,2.18,2.14,1.69,0.65,-0.117591713378942,13.068664798217435,13.07,-18.49,38.75,-0.77,36.85,1939.6,12.2,19.4,10.19,5.87,66.78,1.1966467768318785,4.45,3.72,2.2,1.31,1.27,2.06,3.32,24.0,1,0,0,0,0.0
(주)티비,82605,2022,-116.54,-295.3828,-20.24,-231.13,674.07,628.71,21.01,17.23,2.43,81.73,32.11,95.96,82.64,-10.88,-8.36,-108.62,-3.12,-3.22,-42.22,11.89,0.1032768267587667,-23.00532743314148,-23.01,-23.73,-0.73,0.0,-9.93,-836.47,-2.03,-226.36,-23.24,0.0,0.0,0.0875503158961314,0.0,0.08,9.23,0.08,0.08,2.16,0.08,13.0,1,0,0,0,0.0
에스에이치종합건설주식회사,87124,2020,95.35,105.51,35.04,120.16,1073.27,388.4,58.09,13.98,33.21,86.07,6.84,94.92,63.26,7.36,5.18,15.69,5.18,5.16,15.85,1.37,-0.4878377943269756,26.201606616880586,26.2,27.55,5.4,-79.26,677.19,1622.31,8.55,1932.22,29.33,53.49,71.18,0.2915875298344452,12.55,0.77,116.75,0.33,0.33,5.89,0.34,8.0,1,0,0,0,0.0
(주)삼부산업개발,93381,2022,80.8,86.69,45.3,254.79609999999897,172.91,21.81,127.59,126.5,52.25,40.52,10.75,96.11,43.94,-17.74,-8.44,-104.76,-1.86,-2.07,-26.03,28.43,-0.9012880979070615,-5.271040256112188,-5.27,-8.53,695.61,-92.7,386.15,-958.16,-4.03,-626.67,-49.36,0.0,0.0,0.0816657473503328,0.0,0.66,21.06,0.08,0.08,3.73,0.08,9.0,1,0,0,0,0.0
그린에너지,94455,2022,6.75,8.28,3.33,0.48,104.0,43.36,97.17,84.12,40.16,1.71,0.49,44.37,50.72,21.67,11.17,1.45,14.31,14.3,1.87,0.2,0.0852023834243901,25.304360559984573,25.3,67.93,4.2,-3.21,-1.1,1902.78,24.79,50.63,3.6,40.25,67.61,5.298806383510007,74.11,27.26289999999999,13.99,5.742899999999991,5.242899999999991,12.64,15.95929999999984,24.0,1,0,0,0,0.0
진성씨앤아이주식회사,43236,2022,1.68,6.57,0.31,0.38,506.9,395.98,22.95,12.28,4.79,40.66,53.71,50.65,81.34,0.93,1.04,0.9,1.35,0.02,0.03,-1.51,-0.1314753380387488,-2.3342428246677,-2.33,-12.84,11.45,10.57,-2.26,2628.7,5.13,29.75,6.17,14.64,53.33,0.831758134894632,5.15,1.86,4.18,1.15,0.82,1.78,1.53,37.0,1,0,0,0,0.0
고운주택주식회사,79410,2022,-17.08,-47.5,-15.92,-327.43,337.89,16.51,1375.88,406.94,33.52,65.59,1.75,93.17,6.78,2.64,0.22,3.62,0.82,0.65,10.74,7.86,-0.0582687687842438,61.94522033955538,61.95,71.48,2.16,-77.18,1.67,800.36,0.97,23.7,19.86,18.25,78.74,0.0486286538774507,1.94,0.64,1.2,0.06,0.06,1.11,0.07,10.0,1,0,0,0,0.0
원더그린주식회사,88684,2022,4.64,4.8,2.91,3.21,112.97,105.47,168.94,162.93,60.67,7.86,17.22,68.44,37.18,26.26,10.24,9.51,16.28,14.82,13.76,1.01,-0.4771138642111297,45.58577744507559,45.59,47.15,42.31,-10.96,44.29,15643.86,15.2,49.43,16.74,56.8,82.62,0.9078638171423808,6.29,1.7,3.49,1.08,1.08,3.38,1.58,8.0,1,0,0,0,0.0
나우기연주식회사,52779,2022,-1.89,-2.58,-0.87,-1.51,159.94,103.12,85.95,70.87,33.79,22.85,10.69,60.96,53.78,1.95,1.24,1.8,2.58,2.48,4.12,1.54,-0.0112603931697023,9.247506918667792,9.25,9.07,9.53,-0.21,4.89,5550.06,11.7,48.53,20.29,8.89,29.92,0.5766483634007857,3.29,1.48,2.3,0.69,0.6,1.54,0.99,25.0,1,0,0,0,0.0
농업회사법인플랜티팜(주),93454,2022,-16.27,-21.32,-13.5,-18.58,37.36,36.01,485.83,348.69,63.29,-37.28,3.65,22.24,17.07,-117.04,-42.99,-65.3,-36.4206,-37.1664,-61.23,2.26,-1.1747020140644366,-21.08212214456492,-21.08,-53.35,-1.62,-20.85,-4.55,-3404.39,-20.27,-29.59,-27.91,0.0,0.0,0.7263069535152892,3.36,2.14,1.01,0.66,0.64,0.93,2.08,5.0,1,0,0,0,0.0
싸이버테크(주),89669,2022,-0.35,-0.55,-0.21,-0.12,150.84,123.67,155.39,144.13,38.55,28.69,4.45,85.13,39.16,6.57,2.28,1.36,10.62,9.23,5.52,0.05,-0.1611172750222951,-15.857357143162146,-15.86,-27.17,656.55,-14.93,-7.33,4784.74,24.78,1663.68,13.53,10.05,29.32,1.8306164224310468,7.57,2.27,118.24,1.68,1.67,21.75,1.81,29.0,1,0,0,0,0.0
주식회사홈에이스,75840,2020,343.5789999999999,502.88,59.56,254.79609999999897,388.7,340.88,16.25,15.52,11.84,38.53,4.69,51.88,86.02,-1.97,-2.77,-29.17,-1.14,-2.5,-40.37,-20.89,-0.0483502063652478,4.2098856442280095,4.21,-24.88,78.92,-88.2,1074.53,-784.84,-1.69,-70.41,-27.78,0.0,0.0,0.0607059068361588,10.4,0.11,0.43,0.09,0.06,0.16,0.1,16.0,1,0,0,0,0.0
주식회사세종플라텍,40195,2014,-9.61,-10.98,-7.39,-14.41,34.38,28.34,332.81,291.5,67.32,-44.19,0.53,23.16,23.1,-14.06,-3.45,-6.81,-0.96,-0.98,-1.94,6.56,0.0591578054857912,0.0,-2.74,1.74,-4.02,-5.15,-4.48,1523.12,7.62,10.74,14.85,-45.85,51.39,0.0,3.84,2.69,0.71,0.51,0.51,0.65,2.23,33.0,1,0,0,0,0.0
제이케이머티리얼즈(주),64526,2022,0.36,0.42,0.2,0.25,47.96,27.88,129.96,127.17,48.57,-28.78,0.38,26.52,43.49,-5.06,-3.05,-2.7,-2.33,-2.38,-2.66,1.37,-0.0749984985571161,20.077021024952707,20.08,-9.34,36.0,4.66,29.43,7169.1,5.51,9.36,6.73,-40.18,63.06,0.8196043213788321,5.4,4.25,1.53,1.13,0.89,1.29,2.94,12.0,1,0,0,0,0.0
(주)제이엠디앤아이,100456,2022,-37.78,-43.96,-30.49,-210.36,618.17,394.24,418.72,83.49,69.37,83.41,31.69,99.5,19.28,-29.6,-7.19,-46.2,-4.66,-4.67,-30.13,15.95,-0.2005785567926075,15.057826864519136,15.06,15.02,24.14,758.1361999999974,-3.0,-754.38,-2.99,-2254.3295,-20.59,0.0,0.0,0.1449651790223598,0.0,0.26,231.47,0.16,0.16,32.18,0.16,17.0,1,0,0,0,0.0
에이치모터스판매주식회사,89083,2022,7.84,9.16,5.09,4.97,22.09,17.94,185.83,99.88,55.63,-27.23,2.09,7.72,34.99,13.18,3.61,2.77,7.79,7.75,6.59,1.6,-0.4950179735309009,34.59725899881112,34.6,28.68,35.12,4.02,34.25,7093.86,10.67,14.38,10.41,26.61,64.14,1.0248601031156084,173.18,18.36,1.43,1.3,1.18,1.28,14.94,8.0,1,0,0,0,0.0
주식회사데이드림엔터테인먼트,86582,2019,11.52,28.86,11.4,3.89,41.94,41.94,9751.1,6797.01,39.5,-40.06,24.08,28.94,1.02,0.0,19.87,2.66,18.12,18.1,4.28,0.2,-0.335662552555222,123.61615365360588,129.1176999999999,284.14,127.43,337.68,0.0,904.13,17.65,1255.73,6.02,44.24,63.08,2.932499076906615,485.58,16.08,417.18,5.742899999999991,4.23,5.73,15.95929999999984,16.0,1,0,0,0,0.0
주식회사모노글로트홀딩스,92930,2022,-6.72,-8.33,-5.45,-6.06,140.96,17.63,428.2,168.96,65.47,13.1,0.13,45.09,18.93,2.24,0.56,0.47,4.41,4.32,3.77,1.98,-0.2839154864971703,76.03610198049215,76.04,8.72,258.1,-7.91,591.66,2903.01,8.02,14.97,8.91,5.23,56.01,0.8995147138319896,27.31,15.36,2.94,1.19,1.15,2.56,2.08,8.0,1,0,0,0,0.0
주식회사진푸드,100707,2022,17.05,38.43,15.46,8.48,22.99,18.67,975.92,925.31,40.24,-66.23,0.09,19.77,9.29,-42.92,-5.29,-2.78,-2.37,-2.39,-1.34,0.84,-0.9236321232289416,-4.628617628008376,-4.63,17.36,-8.84,7.7,-8.98,1481.2,11.95,15.55,6.55,-42.51,88.21,1.8239920160292424,13.19,12.29,2.17,1.9,1.78,2.17,9.96,10.0,1,0,0,0,0.0
(주)엔티에스개발,80873,2022,3.38,6.29,2.21,32.21,89.57,59.75,189.19,99.53,35.19,-3.59,15.56,30.83,34.58,3.04,1.08,15.19,2.62,2.46,34.58,14.15,-0.0279337271476581,6.851292868742664,6.85,30.21,-1.06,-34.58,-1.06,662.41,3.86,5.58,56.1,27.07,79.94,0.0687329118677871,6.88,0.35,0.1,0.07,0.07,0.1,0.25,24.0,1,0,0,0,0.0
(주)피에스텍,49568,2022,-11.9,-18.14,-8.62,-12.21,87.65,56.93,262.76,232.09,47.52,-7.9,0.12,56.08,27.57,16.22,4.82,5.97,7.22,7.06,8.81,1.77,0.1479605855056552,30.935610695426508,30.94,74.61,-0.76,79.75,-0.41,4605.0,15.87,36.69,22.47,26.57,50.29,0.7060470902970113,3.0,2.85,1.63,0.81,0.8,1.6,1.6,24.0,1,0,0,0,0.0
한림정공주식회사,20097,2022,-19.47,-30.27,-9.76,-8.82,432.28,227.98,100.62,35.9,32.26,59.46,23.41,77.36,49.85,5.54,3.36,2.43,3.02,2.88,2.4,1.46,0.0390058715398963,18.36862985368586,18.37,18.0,19.65,30.21,-2.43,11866.79,48.27,620.27,43.62,5.56,28.8,1.1067313808773225,7.8,3.22,14.05,1.38,1.2,5.33,1.55,41.0,1,0,0,0,0.0
주식회사호남샤니,10527,2022,2.81,5.08,1.28,0.7,91.77,55.09,83.31,83.66,25.14,-3.76,0.2,41.88,54.55,6.91,3.88,2.0,4.68,4.35,2.24,0.23,0.0058001463766729,13.754539962344523,13.75,50.02,-3.12,23.02,-2.37,4443.89,10.07,17.92,5.52,36.17,92.72,1.825116157267921,8.9,8.59,3.19,1.95,1.94,3.09,5.23,39.0,1,0,0,0,0.0
주식회사넥시스코어,99833,2022,-9.8,-16.37,-2.89,-2.47,220.43,93.42,41.78,38.71,17.64,32.88,43.88,60.18,70.53,12.16,11.14,6.91,10.42,9.97,7.97,-0.01,0.0879843034216397,14.83072837555947,14.83,-20.65,254.23,-6.29,82.33,4838.5,26.67,1049.21,22.79,30.32,41.26,1.1700491457501905,11.85,3.02,59.46,1.61,1.25,4.58,1.72,11.0,1,0,0,0,0.0
(주)프라스테크,46235,2022,2.21,2.75,1.31,1.33,67.6,45.78,145.92,125.27,47.68,-16.5,1.57,34.44,40.66,-2.25,-0.98,-0.83,1.94,1.9,1.71,1.37,-0.1616064968715917,28.11649245945109,28.12,-9.84,64.49,-8.57,66.02,3283.84,6.09,10.38,6.16,-13.41,37.02,0.9875624578270704,4.97,3.8,1.9,1.18,1.11,1.87,2.72,42.0,1,0,0,0,0.0
(주)재키에프앤씨,99230,2022,4.64,5.4,3.63,2.5,69.26,43.02,360.08,347.45,67.22,-23.22,10.5,52.3,21.74,20.93,4.42,2.84,6.73,6.57,4.21,1.58,-0.1652733108343554,15.940507472439275,15.94,35.81,-0.09,-14.46,-0.12,5333.1,44.9,128.54,30.94,9.17,53.28,1.4512246593000058,8.37,5.05,4.15,1.56,1.56,3.04,3.2,18.0,1,0,0,0,0.0
(주)경인기술,95045,2022,3.57,9.75,1.73,1.13,326.54,326.54,93.67,23.87,17.7,27.92,6.12,40.24,51.63,41.08,24.64,12.15,13.43,12.71,7.1,0.08,0.1504205748066056,42.23873160719804,42.24,28.72,53.06,-5.25,97.75,11973.06,128.45,326.76,84.31,14.41,21.81,1.5235267568293325,6.87,4.26,5.15,2.03,1.79,3.08,4.26,25.0,1,0,0,0,0.0
(주)상원에스앤씨,95218,2022,3.4,5.56,2.66,0.53,113.59,113.59,357.64,357.64,47.73,10.62,32.01,88.77,21.85,-17.1,-4.83,-0.81,2.78,2.22,0.42,0.22,-0.2026546942618809,12.675126761352494,12.68,14.24,1.67,7.08,-44.42,14505.85,130.62669999999977,168208.8763999957,95.41,-0.85,0.34,5.039986435162764,28.81,6.06,5710.69779999999,5.742899999999991,5.242899999999991,45.25,6.06,20.0,1,0,0,0,0.0
대신로보트(주),82587,2018,10.71,12.86,3.61,7.33,13.15,12.7,50.93,49.54,28.11,-28.51,0.59,4.32,66.26,-6.77,-6.06,-9.41,-3.12,-3.13,-6.47,2.53,-0.1727839213700298,-4.02081470728667,-4.02,-65.3,4.28,-28.48,-0.55,217.39,1.81,2.67,3.68,-255.76,-144.91,0.4931724323805919,9.61,6.19,0.72,0.64,0.48,0.53,5.89,24.0,1,0,0,0,0.0
(주)애니원에프앤씨,89014,2022,-7.95,-9.7,-4.78,-6.64,132.81,110.51,150.36,108.83,49.22,14.26,19.87,57.73,39.94,6.31,2.67,3.02,5.23,5.03,6.39,1.73,-0.0168728531940283,20.56788453335872,20.57,41.03,0.63,-5.33,-2.97,10620.45,23.92,80.76,33.24,9.07,35.64,0.7197694811738325,2.34,1.76,2.39,0.89,0.79,1.71,1.46,21.0,1,0,0,0,0.0
주식회사경인,17461,2016,-1.42,-1.71,-0.9,-2.82,92.23,51.7,172.48,128.91,52.65,-3.68,0.31,43.63,36.7,-7.52,-3.68,-9.06,-1.36,-1.37,-4.28,6.97,-0.1202331617710694,0.5560019948213045,0.56,5.98,-3.27,-26.46,-1.99,5724.63,6.2,18.22,19.41,-46.68,25.1,0.3193137143006886,2.24,1.38,0.91,0.41,0.32,0.56,0.75,57.0,1,0,0,0,0.0
코토세라믹(주),65919,2022,1.02,1.15,0.46,0.61,127.33,51.65,82.41,82.41,40.03,12.35,14.98,57.52,54.82,-5.75,-3.35,-4.33,-2.96,-3.1,-4.09,1.36,-0.1420992460279399,1.7623949564046504,1.76,6.4,-3.9,-20.73,-3.61,3749.3,16.68,48.16,22.23,-19.49,7.45,0.7501096328767591,12.07,3.56,2.13,0.77,0.76,1.73,1.34,21.0,1,0,0,0,0.0
한울생약(주),63605,2022,-0.99,-1.19,-0.76,-0.69,113.86,52.51,334.97,146.84,64.26,4.68,11.53,38.44,22.99,9.79,1.91,1.64,4.38,4.32,3.71,1.81,-0.0516370041577612,10.28355563188876,10.28,30.4,0.6,28.0,0.37,8547.69,12.42,21.36,11.19,14.61,76.04,1.109723127884846,11.17,6.2,1.91,1.17,1.16,1.81,3.27,33.0,1,0,0,0,0.0
주식회사연지건설,75949,2022,-38.91,-40.1,-33.53,-168.2,134.45,2.19,622.43,536.49,83.61,25.58,0.04,99.8,13.84,26.04,3.18,16.0,4.09,4.04,20.31,0.07,0.193793552325894,0.0,-0.51,-0.54,28.14,-34.44,-33.92,1913.15,5.12,14388.42,25.71,62.22,82.11,0.0,10.21,5.91,445.33,0.2,0.2,146.06,0.2,12.0,1,0,0,0,0.0
우일에너지주식회사,46725,2022,-5.16,-5.27,-1.74,-3.34,182.22,180.23,50.8,19.63,33.03,10.7,6.45,23.72,66.31,-9.99,-7.27,-12.38,1.09,0.75,1.39,1.52,-0.155330315631106,6.242231177891789,6.24,12.18,4.52,10.42,-0.39,253.3,1.16,1.76,2.24,-553.96,-329.4,0.5206075198535794,5.97,2.34,0.79,0.59,0.54,0.7,2.32,34.0,1,0,0,0,0.0
유너모터스(주),76415,2022,-3.85,-4.22,-3.4,-29.61,18.39,18.21,747.52,712.47,80.37,-68.61,0.17,15.46,11.8,-31.83,-2.92,-23.77,1.37,0.82,6.65,29.65,0.0110554628296736,15.058386420500572,15.06,26.23,13.23,18.35,13.2,1102.2,4.09,4.84,35.66,-66.66,69.09,0.1146776385370931,136.97,0.83,0.14,0.12,0.12,0.14,0.83,15.0,1,0,0,0,0.0
농업회사법인(주)쿱양곡,77688,2022,-15.08,-17.43,-13.35,-17.25,91.48,8.06,770.93,587.68,76.6,-5.75,0.08,61.72,11.48,-14.3,-2.71,-2.31,-1.87,-1.89,-2.1,4.01,-0.1828629827318846,39.00151201412269,39.0,48.52,25.98,-9.43,18.03,2785.94,4.53,28.6,5.86,-39.52,69.14,0.7739669607806143,21.78,15.89,5.29,1.17,0.9,2.25,1.5,11.0,1,0,0,0,0.0
세종파츠플러스유한회사,93703,2022,-0.08,-0.17,-0.06,-0.03,241.6,56.79,255.25,140.19,33.19,55.88,25.46,95.34,28.15,50.27,12.56,5.31,15.28,15.26,6.45,0.19,-0.0900928929990897,24.86896205717032,24.87,26.84,-5.22,20.73,147.0,11776.53,44.37,3105.95,20.82,25.48,40.84,2.130966138953814,23.46,10.42,212.36,2.37,2.37,44.51,2.5,13.0,1,0,0,0,0.0
(주)프린피아,85622,2022,4.34,5.75,3.73,4.81,46.77,45.24,606.0,415.58,64.83,-31.33,16.77,27.53,14.16,-8.81,-1.55,-1.69,-0.14,-0.37,-0.45,2.11,-0.3488747378835599,13.405871430433333,13.41,-21.85,36.87,7.28,39.24,5906.89,8.82,15.55,11.39,-14.8,66.1,0.7743116187840203,5.43,2.53,1.27,0.92,0.82,1.23,2.47,6.0,1,0,0,0,0.0
(주)월자제지,71637,2016,-1.53,-1.82,-1.02,-1.39,67.9,45.59,202.42,87.21,56.02,-9.26,4.5,19.58,33.07,6.71,1.67,2.33,2.47,2.46,3.44,1.33,-0.1419812924690712,-4.503411120428635,-4.5,-6.49,-4.01,8.33,-4.14,1291.09,13.52,16.95,18.45,12.61,84.15,0.7328829463861338,7.85,5.17,0.9,0.72,0.72,0.89,3.62,28.0,1,0,0,0,0.0
농업회사법인설성목장주식회사,75703,2022,5.52,6.21,4.12,22.83,108.36,35.49,292.59,236.98,66.29,5.05,0.25,65.41,25.47,6.98,2.11,9.52,3.94,3.12,16.16,12.24,0.1378617407689646,14.896090798469212,14.9,21.18,4.64,-51.31,1.83,2629.41,8.01,36.42,44.43,21.43,88.6,0.1803391936944494,241.44,0.89,0.83,0.22,0.19,0.53,0.3,11.0,1,0,0,0,0.0
(주)동산테크,86254,2022,-8.43,-14.33,-6.55,-3.02,113.49,113.49,348.09,348.09,45.74,10.48,4.32,88.16,22.32,11.04,2.81,1.07,5.29,5.16,2.17,0.82,0.104803625171646,21.01374483344133,21.01,23.38,5.88,-1.49,64.3,1975.38,11.87,2363.27,5.47,19.63,43.21,2.169109910292828,2.8,2.72,530.47,2.61,2.38,18.85,2.72,42.0,1,0,0,0,0.0
주식회사아이가코리아,75727,2017,-21.53,-35.17,-20.67,-27.3,98.27,48.62,2385.48,1872.45,58.76,-1.31,5.85,74.03,4.02,-125.14,-13.01,-10.78,-14.53,-14.55,-12.31,0.92,-6.385580229784572,0.0,129.1176999999999,554.888699999998,44.82,-26.04,368.86,87.53,2.39,42.68,3.16,-340.98,-272.5,0.0,7.28,3.44,15.34,1.21,1.18,3.45,1.8,10.0,1,0,0,0,0.0
