회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
주)예스유통,92354,2021,-4.6,-5.28,-4.05,-167.97,3.56,3.56,731.91,95.75,76.72,-11.1,1.64,0.41,12.02,-20.37,-2.72,-113.15,0.19,0.19,8.07,120.42,7.09,-0.4898655573654781,-0.49,124.8,-0.72,-57.95,-0.66,244.62,1.3,1.31,54.03,-209.41,72.94,0.0240973891634111,0.0,8.15,0.02,0.02,0.02,0.02,8.15,8.0,0,0,0,1,1.0
(주)덕인엔지니어링,78893,2017,-5.8,-7.08,-5.38,-25.98,32.63,10.23,1287.4,664.73,76.1,-32.28,0.12,15.63,7.21,-62.1,-6.81,-31.32,-3.99,-4.03,-20.35,11.98,-40.650000000000006,-8.360602354659122,-8.36,-26.41,-4.0,-51.46,-2.28,58.69,0.47,0.62,2.26,-1388.28,-445.63,0.2072760440249312,6.33,2.81,0.27,0.22,0.2,0.24,1.12,26.0,0,0,0,1,1.0
(주)동원인텍,91575,2020,0.05,0.06,0.04,0.06,48.32,28.31,544.51,521.55,75.02,-41.82,4.83,39.1,15.52,-70.0,-11.61,-14.42,-11.1,-11.18,-15.02,3.01,-31.17,-8.733432681175797,-8.73,-10.94,-7.26,-20.93,-17.69,1097.89,9.07,18.13,11.63,-123.97,-16.05,0.7801165222315762,4.48,3.26,1.41,0.8,0.74,1.23,1.88,19.0,0,0,0,1,1.0
지봉종합건설주식회사,66194,2015,9.93,11.41,5.52,1.43,1635.99,1460.82,125.19,12.35,48.41,84.25,132.42,89.73,44.41,1.7,0.75,0.2,8.13,8.03,2.31,0.85,-8.42,-17.86235534032604,-17.86,-4.84,-62.59,-27.69,-87.04,2268.33,18.74,809.03,4.87,4.16,32.34,3.850089753038524,5.87,4.63,38.14,3.68,3.47,20.41,4.18,24.0,0,0,0,1,1.0
주식회사지비에스,53421,2014,-3.65,-4.31,-2.98,-2.42,93.18,60.49,445.05,432.84,69.18,-5.42,4.32,74.0,18.35,-75.47,-19.93,-14.18,-13.05,-13.07,-10.89,3.9,-78.89,-5.019319856675066,-5.02,-7.03,1.22,57.7,115.98,-454.03,-4.6,-31.95,-3.74,0.0,0.0,1.2315886329051209,3.35,2.91,11.68,1.41,1.2,4.77,1.6,27.0,0,0,0,1,1.0
인지에이원(주),28731,2014,-12.43,-15.54,-11.88,-11.17,37.98,13.93,2192.91,1379.84,76.45,-37.32,0.26,22.85,4.36,-125.62,-14.67,-13.79,-8.15,-8.2,-7.72,2.95,-68.78,-0.4985198436102896,-0.5,55.88,-10.13,2.52,-10.12,-1519.18,-5.55,-7.28,-5.22,0.0,0.0,1.0641652965583954,18.76,12.87,1.32,1.06,1.06,1.31,5.67,30.0,0,0,0,1,1.0
스타팅주식회사,81968,2018,-1.1,-1.59,-1.09,-8.33,1.28,1.17,9831.29,6812.14,68.2,-67.72,0.4,0.88,1.01,38.96,0.34,2.52,0.93,0.93,7.0,11.14,38.96,3.2466500795785365,3.25,4.75,3.23,4.55,-0.22,419.66,3.44,3.65,26.44,9.53,75.69,0.1302664389713529,38.07,17.54,0.14,0.13,0.13,0.13,15.21,15.0,0,0,0,1,1.0
(주)중부화물터미널,39254,2017,-3.78,-4.05,-1.72,-6.42,91.69,40.36,83.73,47.16,42.45,-2.13,11.97,23.54,54.43,0.65,0.35,1.31,0.67,0.49,1.87,4.31,3.27,-4.044875915104587,-4.04,2.57,-5.91,-0.03,-6.13,1132.14,4.78,6.32,17.85,7.32,50.53,0.2679587227115816,9.08,2.69,0.34,0.26,0.26,0.34,1.15,24.0,0,0,0,1,1.0
주식회사무창,93681,2021,0.48,1.11,0.27,0.07,98.04,94.35,130.73,121.4,24.31,-1.03,14.82,51.58,43.34,0.97,0.73,0.11,1.21,-3.3,-0.87,-1.02,18.2,2.853989937467093,2.85,17.83,-9.41,5.62,-3.76,1306.59,21.17,489.81,5.69,1.98,9.84,3.722340380193732,10.04,8.15,84.46,6.52,3.77,7.31,7.81,18.0,0,0,0,1,1.0
(주)대재아이앤씨,58099,2018,-325.69,-345.97,-25.7,-8237.28,1074.3,1074.3,8.57,8.38,7.43,75.17,0.75,82.89,92.11,-1.07,-1.19,-318.1,-2.14,-5.74,-1804.51,-1103.41,17.72,3.945698555723948,3.95,14.63,-28.39,-26.32,88.26,48.97,0.36,11.51,116.6,-272.83,-1081.89,0.0031195275965666,0.0,0.0,0.13,0.0,0.0,0.02,0.0,20.0,0,0,0,1,1.0
(주)임오산업,58497,2021,-11.71,-20.46,-5.43,-15.72,164.65,80.41,86.41,73.3,26.52,25.42,10.85,64.74,53.64,56.96,25.49,68.9,1.96,1.29,4.38,3.73,89.55000000000001,-25.91646379715361,-25.92,91.98,-65.18,158.85,-78.82,11002.06,41.69,458.09,120.78,57.05,72.42,0.3451465102330745,4.32,1.34,1.33,0.37,0.29,0.51,0.7,31.0,0,0,0,1,1.0
(주)아드리아,90342,2020,-17.48,-21.36,-17.15,-50.94,88.29,4.11,5191.08,4956.82,80.29,-10.97,3.35,82.71,1.89,0.0,4.25,12.31,8.14,7.94,23.01,9.87,0.0,4.99319238270105,4.99,6.22,-0.51,15246.76,-0.7,1316.47,8.13,47.12,24.13,51.03,98.01,0.3367555945984515,130.21,5.45,1.95,0.35,0.34,1.94,0.42,7.0,0,0,0,1,1.0
(주)플린트,76715,2020,-918.23,0.0,-14.93,-59.85,5872.86,5872.86,1.65,1.65,0.0,93.85,691.38,95.47,98.37,-23.29,-22.99,-103.96,-22.9,-24.26,-110.17,-6.16,-8.79,-20.974698523081987,-20.97,-21.5,-7.86,-32.7,-22.11,-3369.1,-18.11,-2229.24,-72.61,0.0,0.0,0.2493961145904444,4.88,0.23,26.89,0.22,0.22,5.28,0.23,11.0,0,0,0,1,1.0
아이언에이지(주),90238,2022,-2.25,-3.77,-3.18,-2.37,46.2,41.73,0.0,0.0,84.58,-56.15,0.02,48.22,0.0,0.0,3.53,2.65,5.69,4.86,3.76,2.31,0.0,-6.995844399442906,-7.0,1.47,-13.7,0.06,-6.65,1425.42,16.82,34.74,12.53,21.16,65.51,1.3419780997781658,10.64,3.2,2.68,1.33,1.29,2.4,2.8,20.0,0,0,0,1,1.0
대림디앤아이주식회사,46854,2014,-36.13,-37.94,-29.55,-183.55,136.89,24.93,448.53,391.58,77.88,26.33,3.12,97.72,18.23,6.43,1.14,6.24,1.41,1.34,7.34,-0.36,31.47,31.40916549676322,31.41,35.14,-39.8,0.0,-2.88,2028.71,3.41,184.3,21.19,29.44,54.37,0.1609734693844951,7.93,1.24,8.57,0.18,0.18,5.3,0.19,24.0,0,0,0,1,1.0
오케이신용정보주식회사,91113,2021,-33.39,0.0,-10.13,-2.55,218.01,218.01,43.57,43.54,0.0,35.78,37.79,66.11,69.65,-0.9,-0.8,-0.16,0.45,-0.9,-0.23,-0.34,-4.140000000000001,1.0893958836097914,1.09,0.24,2.78,15.29,27.97,35682.62,277.55,2499.12,69.78,-0.23,5.39,3.977432035608811,9.94,6.02,40.21,5.05,4.0,11.9,6.02,16.0,0,0,0,1,1.0
푸른김해지키미주식회사,48068,2014,-0.14,-0.14,-0.12,-1.91,108.69,108.69,895.71,44.51,89.71,0.39,13.16,4.86,10.04,-0.7,-1.48,-1.1,5.57,5.57,89.13,90.23,0.2300000000000001,-3.8757354365574472,-3.88,5.16,-4.3,-3.15,0.0,4856.67,5.68,0.0,89.13,-1.24,0.0,0.0637368074573045,0.0,1.34,0.0,1.34,0.06,0.07,1.34,18.0,0,0,0,1,1.0
(주)쎄코,67865,2018,-14.28,-18.03,-14.28,-40.43,72.39,19.49,2238929.9,1793120.75,79.2,-22.12,1.01,57.97,0.0,-452.89,-10.13,-36.97,-10.95,-10.98,-40.25,15.15,-251.39,-37.123568139227984,-37.12,-15.07,-53.7,-39.73,-57.33,921.29,6.72,19.13,19.03,-194.24,23.96,0.3532737905409833,2.7,2.04,0.6,0.27,0.27,0.53,0.56,20.0,0,0,0,1,1.0
(주)트라이어드홀딩스,100854,2022,-8.12,-10.77,-3.97,-235.75,49.82,49.82,95.54,95.54,36.81,-24.52,16.74,24.34,51.14,125.07,40.24,2760.32,-5.56,-5.72,-393.48,62.91,135.41,-23.893731917637187,-23.89,55.42,-34.63,-61.95,-34.64,10126.62,62.13,82.86,3693.61,74.73,97.26,0.0168220124493421,0.0,0.08,0.02,0.01,0.01,0.02,0.08,5.0,0,0,0,1,1.0
(주)대승써지칼,100496,2022,-7.63,-37.17,-5.44,-4.02,135.46,66.6,249.08,247.11,14.64,25.1,1.82,95.89,28.65,14.52,4.27,2.87,6.04,6.04,4.2,0.45,-8.440000000000001,13.05433500321958,13.05,14.31,-10.03,0.2,-33.57,3259.02,15.9,11858.56,11.75,24.39,40.46,1.3536078783230612,3.01,2.79,805.72,1.49,1.44,31.19,1.51,16.0,0,0,0,1,1.0
(주)삼진앤컴퍼니,15181,2018,-10.57,-12.36,-1.82,-636.68,9.35,9.35,20.83,19.7,14.74,-14.78,3.85,1.53,82.76,0.19,0.35,55.79,0.36,-0.6,-221.65,-144.18,-3.0500000000000003,-9.374106403722264,-9.37,14.07,-9.66,-11.0,-15.7,264.15,0.78,2.06,272.04,20.51,81.08,0.0028616571481452,38.44,0.2,0.0,0.01,0.0,0.0,0.2,54.0,0,0,0,1,1.0
주식회사세창,18090,2019,0.07,4.05,0.09,2.61,222.36,222.09,0.0,0.0,2.2,3.98,33.24,7.24,0.0,0.0,-1.2,-30.45,-2.28,-2.35,-69.78,0.51,0.0,0.0,-2.39,-18.62,-0.85,0.38,-1.25,4034.8,3.41,4.39,100.16,-30.4,57.85,0.0,25.24,0.42,0.04,0.04,0.03,0.04,0.42,49.0,0,0,0,1,1.0
주식회사정남쇼핑,77032,2018,-33.81,-321.19,-8.5,-23.94,348.11,341.51,33.57,33.57,2.65,62.35,16.69,87.48,74.87,79.42,45.88,197.79,-10.56,-11.3,-48.94,2.53,83.22,-51.79414294995421,-51.79,341.36,-93.33,-8.13,-98.32,16152.56,106.83,3435.83,300.96,65.72,91.99,0.3549748370015359,47.18,0.69,0.38,0.23,0.23,0.35,0.66,19.0,0,0,0,1,1.0
(주)코데스,46417,2014,28.64,33.8,7.49,65.27,198.02,198.02,35.39,33.28,22.15,24.1,4.38,48.68,73.86,2.28,2.85,14.48,-3.56,-4.16,-36.79,4.0,68.87,-2.9038907720167053,-2.9,-10.74,5.92,-86.41,-2.07,405.64,3.37,84.87,29.34,49.35,70.8,0.1147042025139683,2.28,0.22,2.86,0.2,0.11,0.23,0.22,24.0,0,0,0,1,1.0
(주)유니디아,88704,2022,-2.94,-4.66,-2.21,-0.87,75.02,47.41,304.56,257.49,47.44,-15.9,5.08,47.75,24.72,5.05,1.6,0.64,1.97,1.96,1.14,1.06,0.2400000000000002,-48.849876967219714,-48.85,-1.79,-64.43,8.77,-99.2,3763.18,25.68,3335.72,10.08,6.35,30.02,2.5468595678648973,14.27,8.99,5.26,2.5,1.72,2.56,5.29,24.0,0,0,0,1,1.0
(주)금강디앤씨,83457,2022,-14.66,-15.41,-14.51,-1605.07,69.07,48.16,9899.36,9094.9,94.17,-28.13,0.07,62.82,1.0,0.0,4.65,490.74,-2.6,-2.6,-274.24,1.11,0.0,9.89721446741526,9.9,30.69,-13.39,47.2,-13.82,1173.08,7.11,19.83,786.72,62.38,80.23,0.0090423896505238,4.04,0.02,0.02,0.01,0.01,0.02,0.02,23.0,0,0,0,1,1.0
푸른제주지키미주식회사,58166,2014,-0.24,-0.24,-0.22,-3.52,114.53,114.53,894.74,39.78,89.72,0.58,12.49,4.58,10.05,-3.15,-7.16,-5.2,4.69,4.69,77.25,82.46,0.1400000000000001,-3.753768052492597,-3.75,4.21,-4.11,-2.52,-45.1,2167.26,4.79,74119.63,77.35,-6.73,0.0,0.0618793573057766,0.0,1.38,679.22,1.38,0.06,0.06,1.38,17.0,0,0,0,1,1.0
(주)케이에이치그린,40250,2014,-1.79,-5.4,-1.3,-97.15,0.6,0.6,267.92,160.38,24.15,-43.33,0.23,0.26,27.18,-2.19,-1.47,-46.64,-0.47,-0.48,-36.54,87.17,-1.92,-2.8747502221416075,-2.87,-71.27,-2.27,-8.49,-7.29,2077.34,2.47,6.14,184.26,-25.31,91.62,0.0134136484926391,9.73,2.29,0.03,0.03,0.01,0.01,2.29,29.0,0,0,0,1,1.0
(주)스킨푸드,49176,2016,-10.64,0.0,-7.94,-2.8,77.91,62.6,293.62,222.05,0.0,-12.46,12.05,43.95,25.41,-38.24,-17.75,-4.25,-7.75,-7.9,-2.82,-0.05,24.73,-2.144658786990388,-2.14,2.0,-5.16,-0.08,98.28,13889.9,23.32,263.67,8.24,-51.57,14.88,2.831144675243084,12.52,8.06,42.56,4.18,2.8,4.92,6.51,20.0,0,0,0,1,1.0
(주)파버나인코리아,50084,2015,-61.76,-119.8,-19.22,-1282.02,86.99,59.34,45.16,34.64,16.04,-3.11,3.92,20.76,68.89,178.17,78.28,9443.08,-9.03,-9.1,-1364.29,62.19,196.93,-71.38627566684076,-71.39,-17.5,-75.57,-92.94,-96.31,4745.91,144.21,1284.99,9621.12,98.15,99.78,0.014988515833686,0.12,0.09,0.01,0.01,0.01,0.01,0.07,17.0,0,0,0,1,1.0
한신전선(주),20188,2014,-4.73,-6.88,-2.33,-1.7,161.09,78.36,96.98,74.09,33.89,22.98,1.09,60.6,50.77,0.95,0.45,0.29,2.64,2.59,1.7,0.92,0.73,25.45093704010108,25.45,10.01,59.98,-3.66,65.48,3128.4,5.4,14.29,3.94,7.48,59.69,1.3690017735641824,4.83,4.45,4.52,1.53,1.52,4.28,2.37,37.0,0,0,0,1,1.0
주식회사드림산업개발,61864,2014,-11.02,-168.26,-3.53,-229.09,1060.31,1060.31,47.05,7.34,2.1,47.96,105.43,52.95,68.01,2.89,1.68,126.08,-0.43,-1.29,-96.94,32.24,6.61,-24.20144543660105,-24.2,327.1,-60.64,-77.25,-53.7,502.96,5.68,28.11,369.28,34.14,84.83,0.0153887924170539,4.52,0.05,0.05,0.01,0.01,0.02,0.05,23.0,0,0,0,1,1.0
주식회사이노하나,95485,2022,-4.02,-5.07,-3.15,-4.16,67.1,45.23,365.15,241.82,62.17,-17.11,1.84,34.88,21.5,1.0,0.21,0.28,-1.86,-1.87,-2.54,1.91,0.0,0.0,-5.45,-2.7,-6.86,-6.81,-7.09,1463.5,8.51,13.61,11.22,2.51,58.19,0.0,3.55,3.25,1.16,0.74,0.74,1.12,2.14,16.0,0,0,0,1,1.0
주식회사엔씨디,88102,2021,-23.44,-30.98,-14.59,-54.71,111.28,102.88,164.81,139.42,47.08,5.94,16.4,58.59,37.76,-37.93,-16.47,-66.28,-16.33,-16.36,-67.72,4.22,0.0,0.0,-17.22,-22.99,-7.41,-61.63,-3.96,-409.13,-3.01,-7.73,-11.29,0.0,0.0,0.0,0.52,0.42,0.67,0.25,0.24,0.62,0.4,14.0,0,0,0,1,1.0
(주)유니원,15544,2014,-9.74,-11.22,-6.4,-4.69,135.2,59.25,192.08,183.68,57.09,22.13,10.94,85.02,34.24,-13.16,-5.59,-4.08,-3.08,-4.08,-3.04,-0.07,-16.75,-3.583320407583763,-3.58,-3.67,-3.08,0.66,30.33,147.0,0.78,5.88,0.57,-712.79,-326.7,1.3665502585069769,44.16,3.15,11.63,1.37,1.34,8.98,1.58,42.0,0,0,0,1,1.0
(유)가든주류,97082,2022,-37.76,-53.62,-133.32,-40.06,35.17,28.33,0.0,0.0,248.65,-100.28,2.08,54.39,0.0,0.0,-23.1,-13.85,-13.97,-13.97,-8.38,5.83,-9.15,-66.57095444450313,-66.57,-73.98,-49.37,-13.73,-10.7,1143.19,11.59,29.33,3.48,-397.51,-167.6,3.328070115664238,6.07,2.76,7.95,1.67,1.67,4.91,2.53,29.0,0,0,0,1,1.0
동주텍스타일(주),94180,2021,4.76,5.94,2.44,5.08,45.2,29.03,105.48,102.58,41.18,-27.35,4.08,22.57,48.67,-9.63,-4.85,-10.23,-4.19,-4.28,-9.07,2.15,12.81,-3.848768858475157,-3.85,1.53,-5.31,23.73,-4.85,918.81,5.2,6.85,10.8,-94.69,15.68,0.4810926961723672,5.32,3.47,0.62,0.47,0.47,0.6,2.15,28.0,0,0,0,1,1.0
영동산업주식회사,73789,2016,-24.49,-30.1,-23.88,-970.75,107.43,6.35,3943.74,3761.43,79.36,6.91,3.03,99.93,2.47,42.32,0.98,35.11,1.14,1.13,40.76,1.46,149.17,30.26557659345864,30.27,30.75,-80.06,424.49,-93.84,608.8,1.74,9883.07,70.63,49.71,61.34,0.0246037123153294,2.89,0.46,16.23,0.03,0.03,12.27,0.03,11.0,0,0,0,1,1.0
부산피팅,69694,2016,-10.67,-12.44,-6.48,-13.83,85.68,22.86,154.72,128.41,52.11,-7.22,0.78,43.19,39.26,-5.37,-2.11,-4.62,-0.66,-0.67,-1.48,4.01,-7.96,-8.11738248587351,-8.12,-3.31,-11.46,-23.9,-11.62,1321.52,8.22,14.68,17.55,-26.32,54.76,0.4687535105766497,5.51,3.59,0.79,0.46,0.45,0.78,1.07,49.0,0,0,0,1,1.0
농업회사법인(주)청미원식품,46996,2014,-7.09,-9.55,-5.65,-11.8,34.72,31.0,392.44,201.96,59.19,-26.77,0.0,14.24,20.31,23.98,3.46,5.87,-9.09,-9.17,-16.8,3.72,104.04,32.452656093497886,32.45,-6.29,42.22,-39.65,43.46,3944.91,13.2,18.42,27.57,21.28,55.35,0.4789809393441888,11.69,3.85,0.67,0.59,0.55,0.66,3.25,21.0,0,0,0,1,1.0
반올림교육이호(주),56738,2014,-0.65,-0.69,-0.6,-8.7,141.64,141.64,1156.66,94.59,86.9,3.13,76.33,10.66,7.96,-9.94,-8.38,-12.15,4.21,4.2,62.4,74.55,-7.15,-3.3342567916974293,-3.33,15.88,-5.21,-15.05,0.0,1685.58,4.28,0.0,62.52,-19.44,0.0,0.0684857316661528,0.0,0.69,0.0,0.69,0.07,0.07,0.69,16.0,0,0,0,1,1.0
베일리코퍼레이션주식회사,97824,2022,-16.34,-18.44,-16.3,-22.6,100.26,57.76,36108.8,36108.8,88.4,0.25,2.29,99.98,0.28,0.0,9.21,11.52,14.76,14.76,18.47,6.9,0.0,24.29061147428932,24.29,24.69,-92.17,106.99,0.0,5334.44,13.66,0.0,18.95,60.82,99.33,0.721105846547571,1.89,1.74,0.0,0.8,0.8,481.31,0.8,5.0,0,0,0,1,1.0
주식회사빌립보,40232,2014,-1.41,-1.79,-0.89,-4.2,131.49,107.67,169.03,96.89,49.42,11.34,1.15,47.36,37.17,0.51,0.2,0.89,3.21,3.13,14.5,16.19,8.77,5.120887580899981,5.12,-5.36,16.76,20.3,16.27,749.16,5.82,13.28,27.6,3.23,77.52,0.2107687312057455,1.37,0.55,0.43,0.23,0.22,0.43,0.43,24.0,0,0,0,1,1.0
(주)대호하이텍,72668,2016,-4.08,-5.77,-5.09,-8.52,29.9,21.51,0.0,0.0,88.25,-33.04,1.93,14.09,0.0,0.0,-12.44,-20.75,-8.42,-8.42,-14.05,5.53,0.0,0.4631594188148029,0.46,-2.48,0.96,-19.13,1.11,71.02,0.94,1.13,1.58,-1314.05,-182.2,0.5979788646303305,8.64,5.69,0.72,0.6,0.6,0.7,4.19,27.0,0,0,0,1,1.0
에너테크인터내셔널(주),30345,2014,-6.83,-10.05,-5.6,-7.46,50.52,33.37,454.96,431.18,55.72,-38.44,2.13,39.25,18.02,-120.82,-34.65,-50.19,-23.6,-24.29,-37.21,7.63,-60.1,-23.2084479406721,-23.21,-24.72,-22.2,-5.46,-17.86,-3746.8,-13.38,-23.67,-17.81,0.0,0.0,0.7513203914067902,3.59,2.36,1.2,0.69,0.65,1.08,1.64,23.0,0,0,0,1,1.0
(주)라파스,68984,2018,-10.14,-14.25,-3.66,-11.8,312.24,276.79,56.37,20.43,25.66,27.72,103.72,40.79,63.95,-16.77,-13.77,-37.61,-8.43,-8.9,-30.08,0.88,5.41,-0.8632425888327265,-8.61,-12.97,-5.33,43.86,-4.74,-760.18,-2.42,-4.77,-7.82,0.0,0.0,0.2912329457580636,9.29,0.78,0.59,0.37,0.3,0.51,0.71,18.0,0,0,0,1,1.0
주식회사듀콘,58669,2015,-2.8,-4.33,-2.91,-7.81,39.95,8.56,0.0,0.0,67.11,-47.78,0.01,31.78,0.0,0.0,26.21,62.66,7.23,7.23,17.3,7.8,0.0,28.025982520001907,28.03,78.51,13.12,478.23,13.15,2691.95,30.47,44.87,81.85,76.56,92.76,0.3722080522716693,6.76,4.32,0.58,0.42,0.42,0.58,1.5,18.0,0,0,0,1,1.0
(주)우행티엠에스,25687,2014,-37.18,0.0,-4.94,-22.85,1357.15,1199.37,15.32,3.56,0.0,38.83,4.52,41.92,86.71,14.1,12.08,53.47,-2.36,-2.82,-12.5,-2.03,9.739999999999998,9.234452606825007,9.23,16.1,4.76,-36.18,5.07,2179.03,14.42,24.9,66.68,80.2,87.73,0.2162279185464525,3.35,0.63,0.38,0.23,0.23,0.38,0.55,62.0,0,0,0,1,1.0
유앤남건축(주),76581,2020,-19.19,0.0,-12.43,-451.88,154.3,154.3,184.05,183.63,0.0,35.1,101.22,99.75,35.21,271.27,58.13,2398.17,-5.15,-5.3,-218.51,61.54,304.92,-21.29609269336128,-21.3,97496.85,-99.8,-19.99,-99.88,9448.85,89.04,58186.14,3235.6,74.12,97.52,0.0275176468260212,0.0,0.06,0.04,0.02,0.02,0.04,0.06,16.0,0,0,0,1,1.0
(주)엠엠테크,64348,2016,-35.96,-42.92,-34.51,-303.18,9.79,9.79,2387.25,2273.84,80.41,-82.47,3.35,8.95,4.02,-175.12,-37.96,-497.17,-35.46,-35.52,-473.42,27.63,-134.35,-50.8479702776436,-50.85,-85.34,-36.06,-90.03,-6.52,-3021.46,-43.62,-62.18,-383.24,0.0,0.0,0.1138320562103522,0.64,0.35,0.16,0.08,0.08,0.1,0.33,19.0,0,0,0,1,1.0
삼중종건(주),41872,2014,-16.16,-23.88,-5.83,-11.03,387.24,44.92,56.47,21.79,24.42,39.99,0.24,53.92,63.91,0.35,0.33,0.42,0.85,0.6,1.15,1.04,-4.8500000000000005,-3.8894982163424623,-3.89,-13.66,10.78,-3.84,37.59,1015.06,5.28,55.99,9.98,4.18,31.74,0.5289370928873616,13.02,5.2,6.5,0.78,0.52,1.21,0.91,35.0,0,0,0,1,1.0
(주)화평디앤씨,57109,2020,-53.78,-59.87,-31.24,-1719.42,180.81,180.81,138.65,40.62,52.18,13.76,5.79,30.78,41.9,2.9,2.0,216.85,0.63,-0.5,-53.91,-87.1,-78.38,-65.98943737539665,-65.99,-89.53,0.0,-76.04,0.0,570.2,3.86,5.57,212.34,102.13,79.56,0.0181714807503757,12.52,0.01,0.05,0.01,0.01,0.05,0.01,16.0,0,0,0,1,1.0
주식회사엑셀인베스트먼트,95576,2022,-11.86,-17.93,-7.83,-5.55,158.94,135.01,194.75,180.4,43.69,36.07,0.14,97.27,33.93,1.43,0.58,0.34,-2.93,-3.44,-2.1,0.1,0.0,0.0,38.63,51.61,-65.83,210.4,11.58,1358.89,5.09,3049.86,3.61,9.45,21.15,0.0,3.48,1.92,891.55,1.7,1.64,26.36,1.75,7.0,0,0,0,1,1.0
(주)구룡기전,70692,2019,-136.28,0.0,-1.59,-8.84,1938.98,1592.99,1.18,0.88,0.0,15.91,131.17,16.78,98.84,-7.18,-11.13,-41.06,-6.86,-8.2,-47.25,-6.73,-1.34,-6.2567674718004245,-6.26,-58.27,25.21,-46.82,-1.92,-347.19,-2.87,-10.58,-16.01,0.0,0.0,0.1793293759051077,17.26,0.76,0.36,0.27,0.17,0.24,0.63,13.0,0,0,0,1,1.0
동양기계공업(주),46146,2014,-15.26,-19.92,-6.44,-8.93,188.88,81.48,72.93,40.38,32.32,20.75,0.68,44.1,57.83,2.11,1.03,1.38,-3.02,-3.47,-4.79,1.76,-0.69,1.1776023517722052,1.18,31.78,-14.49,-6.06,-14.14,2721.17,9.68,18.32,13.43,10.24,46.75,0.7204446968348065,16.38,4.28,1.26,0.75,0.72,1.19,1.86,37.0,0,0,0,1,1.0
(주)투썬디지털아이디어,83001,2019,-70.65,-703.93,-46.8,-18.95,72.84,72.84,196.21,187.07,6.65,-17.15,20.45,46.0,33.76,-135.97,-60.17,-30.67,-36.99,-38.33,-20.91,-0.42,-44.22,-34.19077189676691,-41.01,-46.62,-35.21,27.93,-24.73,-1462.38,-25.68,-64.31,-10.4,0.0,0.0,2.307548284623946,73.23,3.74,5.31,1.96,1.83,3.6,3.74,17.0,0,0,0,1,1.0
(주)우인인더스트리즈,40020,2021,-15.27,-64.46,-15.5,-7.33,194.79,76.65,0.0,0.0,24.05,44.61,13.79,91.68,0.0,0.0,116.67,48.38,1.76,1.76,0.82,0.84,0.0,2.4345227870400823,2.43,86.77,-82.86,-28.71,-98.73,25243.84,121.4,29699.44,57.4,84.29,86.64,2.1149740739280185,9.08,6.7,12.97,2.41,2.14,7.44,3.0,29.0,0,0,0,1,1.0
애니데이터코리아주식회사,39228,2014,-5.08,-5.87,-1.75,-14.53,300.72,289.66,52.29,45.78,29.74,60.33,0.0,90.39,65.66,-30.69,-22.24,-198.16,-7.02,-7.85,-74.23,6.61,-13.32,-21.33403938694117,-21.33,-0.88,-73.26,-34.33,-3.03,-3346.26,-8.59,-89.88,-71.52,0.0,0.0,0.1201242460275514,1.1,0.14,1.24,0.11,0.11,0.53,0.13,24.0,0,0,0,1,1.0
한우물중공업(주),67114,2022,-29.43,-69.97,-21.79,-17.17,76.92,76.92,285.56,283.6,31.15,-16.97,3.48,56.58,25.94,57.09,11.37,9.8,-15.81,-16.21,-14.69,0.76,50.900000000000006,-23.03574755207793,-23.04,-3.57,-39.07,-33.83,-42.78,5316.04,28.52,77.47,22.47,43.6,64.48,1.269371866092666,3.09,2.2,2.51,1.16,1.1,2.21,2.2,13.0,0,0,0,1,1.0
삼우중공업(주),46977,2018,-1.45,-2.15,-1.11,-0.88,53.08,14.45,327.47,242.19,51.68,-26.59,2.8,30.07,23.39,-31.05,-8.28,-6.76,-5.88,-5.98,-4.91,1.4,-20.79,-7.77896616517362,-7.78,-5.36,-8.78,-21.85,-9.73,1299.22,7.56,11.13,5.96,-113.39,-49.12,1.2674239303023598,27.1,14.0,1.77,1.22,1.22,1.73,4.1,28.0,0,0,0,1,1.0
주식회사엠에스티,67206,2022,-5.22,-6.96,-3.68,-3.67,108.3,104.91,238.64,226.69,52.79,5.56,21.05,72.5,29.53,4.77,1.41,1.38,1.61,1.22,1.2,1.32,0.0,0.0,4.44,9.6,-7.1,69.7,-6.66,1748.91,7.17,28.23,7.17,19.2,78.02,0.0,2.38,1.53,3.8,1.03,1.02,3.5,1.44,12.0,0,0,0,1,1.0
