회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
주식회사굿윌,091991,2020/12,UQ,684859,,,1.7,1.68
주식회사굿윌,091991,2021/12,UQ,949970,,,1.79,1.78
주식회사굿윌,091991,2022/12,UQ,1834187,,,2.34,2.32
주식회사그레뱅코리아,075579,2015/09,NA,-1049628,,,-10.33,-10.21
주식회사그레뱅코리아,075579,2016/09,UQ,-7863498,,,-5.74,-5.31
주식회사그레뱅코리아,075579,2017/09,UQ,-3938032,,,-24.51,-24.72
주식회사금곡골프프라자,039454,2012/12,UQ,173142,,,1.03,1.35
주식회사금곡골프프라자,039454,2013/12,UQ,314494,,,1.17,1.54
주식회사금곡골프프라자,039454,2014/12,UQ,499215,,,1.77,2.11
주식회사금곡골프프라자,039454,2015/12,UQ,197794,,,1.5,1.81
주식회사금곡골프프라자,039454,2016/12,UQ,153317,,,0.95,1.16
주식회사금곡골프프라자,039454,2017/12,UQ,433492,,,1.33,1.51
주식회사금곡골프프라자,039454,2018/12,UQ,312159,,,1.2,1.47
주식회사금곡골프프라자,039454,2019/12,UQ,426178,,,1.04,1.37
주식회사금천레저,105366,2021/12,NA,57342,,,1.02,1.08
주식회사금천레저,105366,2022/12,UQ,323400,,,1.03,1.03
주식회사금호개발,067474,2012/12,NA,-86358,,,999999999,999999999
주식회사금호개발,067474,2013/12,UQ,-251527,,,999999999,999999999
주식회사금호개발,067474,2014/12,UQ,143473,,,-3.83,-3.85
주식회사금호개발,067474,2015/12,UQ,467896,,,2.58,2.63
주식회사금호개발,067474,2016/12,UQ,661719,,,1.98,2.25
주식회사금호개발,067474,2017/12,UQ,656488,,,3.38,3.46
주식회사금호개발,067474,2018/12,UQ,334630,,,1.61,1.64
주식회사금호개발,067474,2019/12,UQ,405918,,,2.64,2.66
주식회사금호개발,067474,2020/12,UQ,917833,,,6.43,6.74
주식회사금호개발,067474,2021/12,UQ,1082366,,,11.8,12.68
주식회사금호개발,067474,2022/12,UQ,780883,,,3.88,3.75
주식회사기린렌텍,066940,2012/12,NA,118945,,,-0.2,2.28
주식회사기린렌텍,066940,2013/12,UQ,886654,,,0.84,2.75
주식회사기린렌텍,066940,2014/12,UQ,1220919,,,1.61,3.44
주식회사기린렌텍,066940,2015/12,UQ,323327,,,0.52,2.93
주식회사기린렌텍,066940,2016/12,UQ,193393,,,2.05,2
주식회사기린렌텍,066940,2017/12,UQ,1207157,,,1.39,1.77
주식회사기린렌텍,066940,2018/12,UQ,3241539,,,5.53,18.99
주식회사꿈,089865,2018/12,NA,-3418637,,,-6.97,-7.03
주식회사꿈,089865,2019/12,UQ,-3302508,,,-1.27,-1.52
주식회사꿈,089865,2020/12,UQ,-272117,,,0.01,0.18
주식회사꿈,089865,2021/12,UQ,-89919,,,0.16,0.36
주식회사꿈,089865,2022/12,UQ,921744,,,-0.64,-0.62
주식회사나무경영아카데미,076166,2016/12,UQ,895885,895885,811410,11.13,12.18
주식회사나무경영아카데미,076166,2017/12,UQ,833765,833765,701866,18.04,22.48
주식회사나무경영아카데미,076166,2018/12,UQ,3348095,3348095,3384720,8.36,11.17
주식회사나무경영아카데미,076166,2019/12,UQ,7355001,7355001,7430418,2.94,4.92
주식회사나무경영아카데미,076166,2020/12,UQ,4866553,4866553,4833014,1.52,0.4
주식회사나무경영아카데미,076166,2021/12,UQ,5075979,5075979,5141911,1.06,4.95
주식회사나무경영아카데미,076166,2022/12,UQ,4897028,4897028,4646873,0,999999999
주식회사넥스시스템즈,080134,2017/12,UQ,5212269,5212269,,4.06,4.12
주식회사넥스시스템즈,080134,2018/12,UQ,15571342,15571342,,-4.3,-4.34
주식회사넥스시스템즈,080134,2019/12,UQ,10100198,10100198,,0.27,0.24
주식회사넥스시스템즈,080134,2020/12,UQ,9689154,9689154,,-9.62,-9.7
주식회사넥스시스템즈,080134,2021/12,UQ,10835210,10835210,,-1.09,-0.61
주식회사넥스시스템즈,080134,2022/12,UQ,15465402,15465402,,11.5,11.53
주식회사넥스퍼시픽,084983,2017/12,NA,1346679,,,-14.25,-15.53
주식회사넥스퍼시픽,084983,2018/12,DU,-224358,,,-8.19,-8.46
주식회사노스팜,059990,2012/12,UQ,4439017,,,0.98,1.05
주식회사노스팜,059990,2013/12,UQ,-4810578,,,1.09,1.12
주식회사노스팜,059990,2014/12,UQ,3679069,,,1.18,1.23
주식회사노스팜,059990,2015/12,UQ,5443594,,,1.77,1.9
주식회사노스팜,059990,2016/12,UQ,4921373,,,1.96,2.16
주식회사노스팜,059990,2017/12,UQ,4451765,,,1.96,2.14
주식회사노스팜,059990,2018/12,UQ,3579503,,,1.81,2.01
주식회사노스팜,059990,2019/12,UQ,4723335,,,2.34,2.65
주식회사노스팜,059990,2020/12,UQ,5490825,,,5.33,6.78
주식회사노스팜,059990,2021/12,UQ,7715980,,,8.92,20.18
주식회사노스팜,059990,2022/12,UQ,6955875,,,4,7.2
주식회사누오바시에나,106382,2021/12,NA,-5483212,,,-0.7,-1.08
주식회사누오바시에나,106382,2022/12,UQ,-12627584,,,-0.06,-0.06
주식회사다니엘시네마,059245,2012/12,UQ,681819,,,1.33,1.52
주식회사다니엘시네마,059245,2013/12,UQ,896476,,,2.25,2.44
주식회사다니엘시네마,059245,2014/12,UQ,816755,,,1.36,1.43
주식회사다니엘시네마,059245,2015/12,UQ,438981,,,0.95,0.96
주식회사다니엘시네마,059245,2016/12,UQ,565828,,,0.93,0.93
주식회사다니엘시네마,059245,2017/12,UQ,569630,,,1.01,1.01
주식회사다니엘시네마,059245,2018/12,UQ,464986,,,0.26,0.57
주식회사다니엘시네마,059245,2019/12,UQ,558295,,,1.21,1.21
주식회사다니엘시네마,059245,2020/12,UQ,-36986,,,-2.34,-2.36
주식회사다니엘시네마,059245,2021/12,UQ,-13106,,,-6.47,-6.47
주식회사다니엘시네마,059245,2022/12,UQ,169997,,,999999999,999999999
주식회사다림개발,045540,2012/12,UQ,2852776,,,2.26,999999999
주식회사다림개발,045540,2013/12,UQ,7388046,,,3.11,17.66
주식회사다림개발,045540,2014/12,UQ,2618379,,,2.11,2.25
주식회사다림개발,045540,2015/12,UQ,6063359,,,2.83,2.85
주식회사다림개발,045540,2016/12,UQ,4827951,,,3.59,3.42
주식회사다림개발,045540,2017/12,UQ,5268178,,,3.57,3.61
주식회사다림개발,045540,2018/12,UQ,5522854,,,4.72,4.68
주식회사다림개발,045540,2019/12,UQ,6398258,,,6.43,6.55
주식회사다림개발,045540,2020/12,UQ,9764027,,,13.14,13.33
주식회사다림개발,045540,2021/12,UQ,12156421,,,15.45,27.62
주식회사다림개발,045540,2022/12,UQ,15697100,,,8.24,10.41
주식회사다찬인더스,053292,2012/12,QG,3753635,,,2.24,1.54
주식회사다찬인더스,053292,2013/12,UQ,49242,,,0.35,-0.05
주식회사다찬인더스,053292,2014/12,QG,293375,,,1.08,-3.83
주식회사단톡,044421,2012/12,DS,0,,,-0.52,-0.35
주식회사단톡,044421,2013/12,DU,1713967,,,-3.52,-199.9
주식회사단톡,044421,2014/12,UQ,92059,,,-1.41,-8.76
주식회사단톡,044421,2015/12,UQ,4558018,,,5.85,6.59
주식회사단톡,044421,2016/12,UQ,5430681,,,9.51,9.93
주식회사단톡,044421,2017/12,UQ,4020286,,,15.62,17.47
주식회사단톡,044421,2018/12,UQ,3217243,,,2.14,5.08
주식회사단톡,044421,2019/12,UQ,6583258,,,2.92,999999999
주식회사단톡,044421,2020/12,UQ,6126425,,,8.31,999999999
주식회사단톡,044421,2021/12,UQ,4763950,,,4.17,999999999
주식회사단톡,044421,2022/12,UQ,26974213,,,1.67,134.05
주식회사담양골프랜드,044878,2012/12,UQ,620448,,,1.67,2.65
주식회사담양골프랜드,044878,2013/12,UQ,484624,,,0.99,1.72
주식회사담양골프랜드,044878,2014/12,UQ,50328,,,-0.17,-0.24
주식회사담양골프랜드,044878,2015/12,UQ,341572,,,-0.29,-0.3
주식회사담양골프랜드,044878,2016/12,UQ,477060,,,0.8,1.33
주식회사담양골프랜드,044878,2017/12,UQ,259152,,,0.99,1.61
주식회사담양골프랜드,044878,2018/12,UQ,361130,,,0.97,1.38
주식회사담양골프랜드,044878,2019/12,UQ,514673,,,1.17,1.99
주식회사담양골프랜드,044878,2020/12,UQ,958699,,,2.78,5.46
주식회사담양골프랜드,044878,2021/12,UQ,1132545,,,3.33,6.11
주식회사담양골프랜드,044878,2022/12,UQ,980087,,,5.28,14.35
주식회사대건씨엔디,043903,2018/12,UQ,-6437601,,,-0.56,-0.69
주식회사대건씨엔디,043903,2019/12,UQ,1768451,,,-0.39,0.76
주식회사대건씨엔디,043903,2020/12,UQ,798473,,,0.3,0.3
주식회사대건씨엔디,043903,2021/12,UQ,820269,,,-0.66,-0.13
주식회사대건씨엔디,043903,2022/12,UQ,451967,,,1.65,0.77
주식회사대복골프연습장,061540,2012/12,UQ,-159031,,,-0.49,-0.49
주식회사대복골프연습장,061540,2013/12,UQ,136071,,,0.14,0.14
주식회사대복골프연습장,061540,2014/12,UQ,194906,,,-0.11,-0.3
주식회사대복골프연습장,061540,2015/12,UQ,133784,,,-1.39,-2.41
주식회사대복골프연습장,061540,2016/12,UQ,-734,,,-0.97,-1.81
주식회사대복골프연습장,061540,2017/12,UQ,-11639,,,-0.14,-31.25
주식회사대복골프연습장,061540,2018/12,UQ,-58465,,,-0.35,-0.36
주식회사대복골프연습장,061540,2019/12,UQ,-19363,,,-0.04,0
주식회사대산골프프라자,058921,2012/12,UQ,-654417,,,-0.21,-0.22
주식회사대산골프프라자,058921,2013/12,UQ,-591838,,,-0.04,-0.03
주식회사대산골프프라자,058921,2014/12,UQ,-880453,,,-0.02,-0.08
주식회사대산골프프라자,058921,2015/12,UQ,-486990,,,-0.46,-0.45
주식회사대산골프프라자,058921,2016/12,UQ,-1744299,,,-0.32,-0.32
주식회사대산골프프라자,058921,2017/12,UQ,-695806,,,-0.1,-0.18
주식회사대산골프프라자,058921,2018/12,UQ,-320313,,,-0.12,0.2
주식회사대산골프프라자,058921,2019/12,UQ,-629661,,,0.06,0.09
주식회사대산골프프라자,058921,2020/12,UQ,-307028,,,0.08,0.08
주식회사대산골프프라자,058921,2021/12,UQ,139456,,,0.44,0.44
주식회사대산골프프라자,058921,2022/12,UQ,-3397,,,0.34,0.51
주식회사대성남양주,039645,2020/12,NA,386160,,,22.07,22.58
주식회사대성남양주,039645,2021/12,UQ,-495221,,,-4.47,-4
주식회사대성남양주,039645,2022/12,UQ,732357,,,-0.21,-0.2
주식회사대아기업,017643,2012/12,UQ,339431,,,999999999,999999999
주식회사대영레포츠,043220,2012/12,UQ,672487,,,2.14,2.37
주식회사대영레포츠,043220,2013/12,UQ,934750,,,1.64,1.7
주식회사대영레포츠,043220,2014/12,UQ,1573073,,,1.89,1.98
주식회사대영레포츠,043220,2015/12,UQ,-229005,,,1.32,1.49
주식회사대영레포츠,043220,2016/12,UQ,952687,,,1.13,1.68
주식회사대영레포츠,043220,2017/12,UQ,762108,,,3.27,4.39
주식회사대영레포츠,043220,2018/12,UQ,-2081489,,,-0.49,396.7
주식회사대영레포츠,043220,2019/12,UQ,-3196492,,,-311.07,999999999
주식회사대영온천,081324,2016/12,NA,179132,,,-1.23,-1.23
주식회사대영온천,081324,2017/12,UQ,955347,,,1.95,1.96
주식회사대영온천,081324,2018/12,UQ,648223,,,1.45,1.46
주식회사대영온천,081324,2019/12,UQ,996927,,,3.22,3.23
주식회사대영온천,081324,2020/12,UQ,-278980,,,-1.02,-1.08
주식회사대영온천,081324,2021/12,UQ,-319774,,,-2.3,-2.37
주식회사대영온천,081324,2022/12,UQ,670490,,,1.49,1.55
주식회사대운씨앤디,078406,2015/12,NA,-8633468,,,-3.43,-3.43
주식회사대운씨앤디,078406,2016/12,UQ,-456956,,,-0.29,-0.29
주식회사대운씨앤디,078406,2017/12,DU,-340460,,,-0.04,-0.04
주식회사대창기업,088688,2018/12,NA,-270266,,,0.04,0.08
주식회사대창기업,088688,2019/12,UQ,-372974,,,-0.22,-0.21
주식회사대창기업,088688,2020/12,UQ,404644,,,1.07,1.08
주식회사대창기업,088688,2021/12,UQ,526065,,,1.23,1.34
주식회사대창기업,088688,2022/12,UQ,339849,,,1.13,1.13
주식회사대한복지,066368,2012/12,NA,175506,,,999999999,999999999
주식회사대한복지,066368,2013/12,UQ,155334,,,-0.49,-0.53
주식회사대한복지,066368,2014/12,UQ,76901,,,0.71,0.72
주식회사대한복지,066368,2015/12,UQ,286648,,,1.08,1.08
주식회사대한복지,066368,2016/12,UQ,501133,,,2.26,2.27
주식회사대한복지,066368,2017/12,UQ,489902,,,1.35,2.81
주식회사대한복지,066368,2018/12,UQ,-104294,,,0.45,0.53
주식회사대한복지,066368,2019/12,UQ,281634,,,1.59,1.59
주식회사더에듀케이션,071144,2013/12,NA,-1809921,,,-1.55,-3.1
주식회사더에듀케이션,071144,2014/12,UQ,-1262096,,,-0.78,-4.12
주식회사더에듀케이션,071144,2015/12,UQ,-8282086,-8282086,-7615411,-0.4,-0.52
주식회사더에듀케이션,071144,2016/12,UQ,-3196680,-3196680,-828821,-0.79,-8.17
주식회사더에듀케이션,071144,2017/12,UQ,-2280556,-2280556,-1818355,-0.4,1.88
주식회사더에듀케이션,071144,2018/12,UQ,-2349239,-2349239,-3719247,-7.09,999999999
주식회사더에듀케이션,071144,2019/12,UQ,2326247,2326247,2753854,-2.46,-12.69
주식회사더에듀케이션,071144,2020/12,UQ,1241531,1241531,1806583,-14.92,-49.15
주식회사더에듀케이션,071144,2021/12,UQ,1880092,1880092,2048074,4.57,3.34
주식회사더에듀케이션,071144,2022/12,UQ,1331219,1331219,2265609,0.47,-7.06
주식회사더트라이브,105105,2021/12,NA,-12348312,,,-4.02,-4.49
주식회사더트라이브,105105,2022/12,UQ,-6243643,,,-2.91,-2.9
주식회사더플레이어스,100661,2020/12,NA,5584319,,,27.87,28.8
주식회사더플레이어스,100661,2021/12,QG,2622006,,,37.44,40.81
주식회사더플레이어스,100661,2022/12,UQ,-1388889,,,12.12,13.53
주식회사더헤리티지너싱홈,106076,2021/12,NA,169014,,,999999999,999999999
주식회사더헤리티지너싱홈,106076,2022/12,UQ,1360858,,,0.65,0.67
주식회사덕임,101786,2021/12,NA,-2893,,,999999999,999999999
주식회사덕임,101786,2022/12,UQ,-6104,,,999999999,999999999
주식회사델타,077124,2015/12,NA,-22898630,,,-3.13,-3.16
주식회사델타,077124,2016/12,UQ,-667289,,,4.06,4.23
주식회사델타,077124,2017/12,UQ,28297584,,,1.8,1.66
주식회사델타,077124,2018/12,DU,1845045,,,999999999,999999999
주식회사도고칸트리구락부,017709,2012/12,UQ,2791490,,,1.76,2.38
주식회사도고칸트리구락부,017709,2013/12,UQ,2004475,,,1.21,1.61
주식회사도고칸트리구락부,017709,2014/12,UQ,2410810,,,1.48,2.35
주식회사도고칸트리구락부,017709,2015/12,UQ,1656431,,,4.22,5.26
주식회사도고칸트리구락부,017709,2016/12,UQ,2440417,,,13.16,16.3
주식회사도고칸트리구락부,017709,2017/12,UQ,1963560,,,18.3,26.35
주식회사도고칸트리구락부,017709,2018/12,UQ,2961149,,,35.86,35.62
주식회사도고칸트리구락부,017709,2019/12,UQ,3518831,,,77.92,476.41
주식회사도고칸트리구락부,017709,2020/12,UQ,5684601,,,783.56,999999999
주식회사도고칸트리구락부,017709,2021/12,UQ,6542916,,,999999999,999999999
주식회사도고칸트리구락부,017709,2022/12,UQ,6770955,,,999999999,999999999
주식회사도도렌트카,083224,2016/12,NA,1100896,,,5.09,1.11
주식회사도도렌트카,083224,2017/12,QS,1334376,,,3.93,1.16
주식회사도도렌트카,083224,2018/12,UQ,3757519,,,2.51,1.2
주식회사도도렌트카,083224,2019/12,UQ,4199839,,,1.27,1.18
주식회사동광스포츠센타,061935,2012/12,DU,-294023,,,-0.24,5.75
주식회사동광스포츠센타,061935,2013/12,DU,-21988,,,0.69,1.49
주식회사동군,063442,2012/12,UQ,4970632,,,1.06,1.07
주식회사동군,063442,2013/12,UQ,-1238884,,,1.53,1.56
주식회사동군,063442,2014/12,UQ,5745382,,,2.22,3.51
주식회사동군,063442,2015/12,UQ,5257782,,,3.39,3.44
주식회사동군,063442,2016/12,UQ,3605915,,,3.46,3.54
주식회사동군,063442,2017/12,UQ,3215644,,,3.29,3.34
주식회사동군,063442,2018/12,UQ,5895358,,,4.57,4.66
주식회사동군,063442,2019/12,UQ,7278814,,,6.62,6.93
주식회사동군,063442,2020/12,UQ,9363078,,,11.38,13.39
주식회사동군,063442,2021/12,UQ,11848289,,,16.81,23.45
주식회사동군,063442,2022/12,UQ,10472118,,,12.2,19.73
주식회사동부레저,087703,2017/12,NA,-425293,,,-3.66,-4.12
주식회사동부레저,087703,2018/12,UQ,2249007,,,-4.6,-4.76
주식회사동부레저,087703,2019/12,UQ,-216625,,,-5.41,-5.37
주식회사동부레저,087703,2021/12,NA,-3875292,,,-7.41,999999999
주식회사동부레저,087703,2022/12,UQ,-316562,,,-0.65,999999999
주식회사동부산컨트리클럽,017725,2012/12,UQ,1810705,,,-0.05,999999999
주식회사동부산컨트리클럽,017725,2013/12,UQ,1604222,,,26.17,999999999
주식회사동부산컨트리클럽,017725,2014/12,UQ,3678665,,,46.76,999999999
주식회사동부산컨트리클럽,017725,2015/12,UQ,357745,,,33.73,999999999
주식회사동부산컨트리클럽,017725,2016/12,UQ,2897469,,,76.41,999999999
주식회사동부산컨트리클럽,017725,2017/12,UQ,793978,,,103.41,999999999
주식회사동부산컨트리클럽,017725,2018/12,UQ,2667552,,,51.98,999999999
주식회사동부산컨트리클럽,017725,2019/12,UQ,2356471,,,12.05,999999999
주식회사동부산컨트리클럽,017725,2020/12,UQ,1897841,,,259.76,999999999
주식회사동부산컨트리클럽,017725,2021/12,UQ,5566866,,,999999999,999999999
주식회사동부산컨트리클럽,017725,2022/12,UQ,6852898,,,237.08,999999999
주식회사동승골프앤리조트,018401,2012/12,UQ,13444199,,,999999999,999999999
주식회사동승골프앤리조트,018401,2013/12,UQ,5172941,,,999999999,999999999
주식회사동승골프앤리조트,018401,2014/12,UQ,466842,,,999999999,999999999
주식회사동승골프앤리조트,018401,2015/12,UQ,3890682,,,999999999,999999999
주식회사동승골프앤리조트,018401,2016/12,UQ,2667566,,,999999999,999999999
주식회사동승골프앤리조트,018401,2017/12,UQ,2905210,,,999999999,999999999
주식회사동승골프앤리조트,018401,2018/12,UQ,2333644,,,999999999,999999999
주식회사동승골프앤리조트,018401,2019/12,UQ,6331568,,,999999999,999999999
주식회사동승골프앤리조트,018401,2020/12,UQ,-3956066,,,999999999,999999999
주식회사동승골프앤리조트,018401,2021/12,UQ,15122003,,,999999999,999999999
주식회사동승골프앤리조트,018401,2022/12,UQ,9261886,,,999999999,999999999
주식회사동아스포츠센터,060990,2012/12,UQ,373392,,,1.42,1.5
주식회사동아스포츠센터,060990,2013/12,UQ,590801,,,1.56,1.64
주식회사동아스포츠센터,060990,2014/12,UQ,495983,,,1.79,1.94
주식회사동아스포츠센터,060990,2015/12,UQ,558760,,,1.53,1.53
주식회사동아스포츠센터,060990,2016/12,UQ,283447,,,0.26,0.26
주식회사동아스포츠센터,060990,2017/12,UQ,296174,,,1.02,1.02
주식회사동아스포츠센터,060990,2018/12,UQ,250143,,,0.53,1.07
주식회사동아스포츠센터,060990,2019/12,UQ,-638326,,,0.88,2.99
주식회사동아스포츠센터,060990,2020/12,UQ,1147431,,,1.51,1.16
주식회사동아스포츠센터,060990,2021/12,UQ,228530,,,-0.43,-0.49
주식회사동아스포츠센터,060990,2022/12,UQ,141575,,,-0.38,-0.28
주식회사동양레저,017744,2012/12,UQ,-69841515,,,-0.2,-2.21
주식회사동양레저,017744,2013/12,DU,-37272153,,,-0.21,-5.35
주식회사동양레저,017744,2014/12,UQ,-37055197,,,-0.4,29.89
주식회사동양레저,017744,2015/12,UQ,403666,,,999999999,999999999
주식회사동양레저,017744,2016/12,UQ,5824273,,,999999999,999999999
주식회사동양레저,017744,2017/12,UQ,4068573,,,999999999,999999999
주식회사동양레저,017744,2018/12,UQ,5120198,,,999999999,999999999
주식회사동양레저,017744,2019/12,UQ,8299409,,,999999999,999999999
주식회사동양레저,017744,2020/12,UQ,8808808,,,999999999,999999999
주식회사동양레저,017744,2021/12,UQ,12896044,,,999999999,999999999
주식회사동양레저,017744,2022/12,UQ,15461431,,,999999999,999999999
주식회사동행복권,089518,2019/12,UQ,17217399,17217399,,0.62,0.79
주식회사동행복권,089518,2020/12,UQ,13374839,13374839,,5.83,10.41
주식회사동행복권,089518,2021/12,UQ,20428464,20428464,,8.92,999999999
주식회사동행복권,089518,2022/12,UQ,13379401,13379401,,3.6,999999999
주식회사동화레져,085108,2017/12,NA,-114802,,,999999999,999999999
주식회사동화레져,085108,2018/12,UQ,-67361,,,999999999,999999999
주식회사동화레져,085108,2019/12,UQ,-68025,,,999999999,999999999
주식회사동화레져,085108,2020/12,UQ,-345295,,,999999999,999999999
주식회사동화레져,085108,2021/12,UQ,-688119,,,-0.2,-0.21
