회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
주식회사디비홀딩스,069274,2019/12,UQ,-69954,,,-4.87,-6.48
주식회사디비홀딩스,069274,2020/12,UQ,-4425259,,,-3.39,5.11
주식회사디비홀딩스,069274,2021/12,DS,0,,,-7.35,-9.72
주식회사디섹티앤에스,101751,2022/12,UQ,-413415,,,999999999,999999999
주식회사디아이씨글로벌,081564,2017/12,UQ,-162033,-162033,-5579026,-0.06,-0.01
주식회사디아이씨글로벌,081564,2018/12,UQ,157751,157751,,0.01,0.16
주식회사디아이씨글로벌,081564,2019/12,UQ,203695,203695,,-0.1,-7.16
주식회사디아이씨글로벌,081564,2020/12,UQ,-3597548,-3597548,,0.01,-10.84
주식회사디아이씨글로벌,081564,2021/12,UQ,-666005,-666005,,-0.11,9.26
주식회사디아이씨글로벌,081564,2022/12,UQ,118409,118409,,999999999,999999999
주식회사디에이치,095870,2019/12,NA,2548886,,,-401.07,999999999
주식회사디에이치,095870,2020/12,UQ,960509,,,999999999,999999999
주식회사디에이치,095870,2021/12,UQ,1011416,,,999999999,999999999
주식회사디에이치,095870,2022/12,UQ,480268,,,999999999,999999999
주식회사디엔파트너스,104241,2021/12,NA,770942,,,-0.7,-0.72
주식회사디엔파트너스,104241,2022/12,UQ,40050,,,0.76,0.83
주식회사디엔피홀딩스,069258,2013/12,NA,-66345535,,,1.19,1.2
주식회사디엔피홀딩스,069258,2014/12,UQ,22461932,,,76.65,999999999
주식회사디엔피홀딩스,069258,2015/12,UQ,4917000,,,999999999,999999999
주식회사디엔피홀딩스,069258,2016/12,UQ,5231993,,,999999999,999999999
주식회사디엔피홀딩스,069258,2017/12,UQ,12864004,,,999999999,999999999
주식회사디엔피홀딩스,069258,2018/12,UQ,1265145,,,999999999,999999999
주식회사디엔피홀딩스,069258,2019/12,UQ,-66116,,,999999999,999999999
주식회사디오스홀딩스,098272,2020/12,NA,-1289372,,,-1.37,-7.74
주식회사디오스홀딩스,098272,2021/12,UQ,-567851,,,-3.25,999999999
주식회사디오토몰모터스,094328,2019/12,NA,864739,,,-1.85,-1.48
주식회사디오토몰모터스,094328,2020/12,UQ,260919,,,-1.14,-0.45
주식회사디오토몰모터스,094328,2021/12,UQ,-53480,,,-1.06,-0.65
주식회사디오토몰모터스,094328,2022/12,DU,-66676,,,-1.11,-0.88
주식회사디와이코리아,100251,2020/12,NA,-98728,,,0.55,56.79
주식회사디와이코리아,100251,2021/12,UQ,525840,,,0.71,8.37
주식회사디와이코리아,100251,2022/12,UQ,-233909,,,0.44,6.78
주식회사디이씨오,093124,2019/12,NA,1549265,,,19.93,999999999
주식회사디이씨오,093124,2020/12,UQ,943792,,,10.65,999999999
주식회사디이씨오,093124,2021/12,UQ,-792364,,,8.93,13.04
주식회사디이씨오,093124,2022/12,UQ,649813,,,10.94,11.45
주식회사디즈텍,094885,2019/12,NA,0,,,-1.47,0.8
주식회사디즈텍,094885,2020/12,UQ,1709331,,,-0.99,2.82
주식회사디지웍스,053708,2012/12,UQ,27518435,,,-0.52,999999999
주식회사디지웍스,053708,2013/12,UQ,-6277361,,,-14.44,999999999
주식회사디지웍스,053708,2014/12,UQ,-14271971,,,999999999,999999999
주식회사디지웍스,053708,2015/12,UQ,552904,,,999999999,999999999
주식회사디지웍스,053708,2016/12,UQ,-663722,,,999999999,999999999
주식회사디지웍스,053708,2017/12,UQ,-336517,,,999999999,999999999
주식회사디지웍스,053708,2018/12,UQ,-427893,,,999999999,999999999
주식회사디케이알홀딩스,106688,2021/12,NA,-3687927,,,-202.59,999999999
주식회사디케이알홀딩스,106688,2022/12,UQ,-441701,,,-0.84,-4.65
주식회사디케이엔지,106766,2021/12,NA,3124196,,,36.39,52.77
주식회사디케이엔지,106766,2022/12,UQ,-119338,,,34.91,999999999
주식회사디케이프라임홀딩스,073769,2014/12,NA,-97790,,,-2.3,999999999
주식회사디케이프라임홀딩스,073769,2015/12,UQ,16,,,-0.02,999999999
주식회사디케이프라임홀딩스,073769,2016/12,UQ,-6419,,,-0.01,999999999
주식회사디케이프라임홀딩스,073769,2017/12,UQ,-8984,,,-0.01,999999999
주식회사디케이프라임홀딩스,073769,2018/12,DU,-8514,,,0,999999999
주식회사디케이프라임홀딩스,073769,2019/12,UQ,-11977,,,-0.02,999999999
주식회사디케이프라임홀딩스,073769,2020/12,UQ,-2066,,,0,999999999
주식회사디케이프라임홀딩스,073769,2021/12,UQ,-28524,,,-0.07,999999999
주식회사디케이프라임홀딩스,073769,2022/12,DU,-23447,,,-0.07,-31.93
주식회사디플랜360,102744,2022/12,UQ,-401631,,,12.09,18.75
주식회사라이언인터내셔널,087026,2017/12,NA,-11942,,,-0.23,-0.38
주식회사라이언인터내셔널,087026,2018/12,UQ,-507308,,,-0.57,3.77
주식회사라이언인터내셔널,087026,2019/12,DS,0,,,-0.99,-11.76
주식회사라이언인터내셔널,087026,2020/12,QS,-1100994,,,-0.99,13.29
주식회사라이언인터내셔널,087026,2021/12,UQ,-3266097,,,-3.14,4.01
주식회사라이언인터내셔널,087026,2022/12,UQ,-913525,,,-1.41,-7.3
주식회사락앤크리에이티브,087546,2017/12,NA,966018,,,2.69,3.36
주식회사락앤크리에이티브,087546,2018/12,UQ,289945,,,3.7,4.17
주식회사락앤크리에이티브,087546,2019/12,UQ,-1049432,,,-1.13,-1.32
주식회사래딕스파트너스,094523,2019/12,NA,439807,,,9.03,999999999
주식회사래딕스파트너스,094523,2020/12,UQ,245880,,,10.14,999999999
주식회사래딕스파트너스,094523,2021/12,UQ,-135795,,,10.47,999999999
주식회사래딕스파트너스,094523,2022/12,UQ,775091,,,44.17,999999999
주식회사레뷰코퍼레이션,095549,2020/12,UQ,2921790,2921790,2961711,-13.52,-16.99
주식회사레뷰코퍼레이션,095549,2021/12,UQ,6055423,6055423,6103432,5.29,3.18
주식회사레뷰코퍼레이션,095549,2022/12,UQ,8823815,8823815,8394188,20.56,999999999
주식회사레저큐,092113,2018/12,NA,-6066798,,,-18.08,-18.01
주식회사레저큐,092113,2019/12,UQ,-4789619,,,-3.06,-6.91
주식회사레저플러스,097985,2020/12,NA,-431530,,,-0.31,-0.19
주식회사레저플러스,097985,2021/12,UQ,6767021,,,6.16,27.48
주식회사레저플러스,097985,2022/12,UQ,15026771,,,26.97,38.43
주식회사레페리,095288,2019/12,NA,1500735,,,36.65,39.87
주식회사레페리,095288,2020/12,UQ,-1551336,,,-24.14,-27.62
주식회사레페리,095288,2021/12,UQ,631633,,,2.65,-2.53
주식회사레페리,095288,2022/12,UQ,1552157,,,27.63,999999999
주식회사렉스트림,104049,2021/12,NA,994083,,,8.1,8.41
주식회사렉스트림,104049,2022/12,UQ,-645652,,,-0.09,-0.06
주식회사로코모티브,104452,2021/12,NA,194976,,,1.61,1.68
주식회사로코모티브,104452,2022/12,UQ,-42840,,,1.04,1.04
주식회사록팰,088085,2017/12,NA,-163087,,,999999999,999999999
주식회사록팰,088085,2018/12,UQ,-708651,,,-0.35,-4.58
주식회사록팰,088085,2019/12,UQ,-189057,,,-0.01,-7.5
주식회사록팰,088085,2020/12,UQ,10118,,,0,-1.32
주식회사록팰,088085,2021/12,UQ,32640,,,-0.01,0.78
주식회사록팰,088085,2022/12,UQ,-13762,,,0,-2.43
주식회사루시어돈,106157,2021/12,NA,-10000,,,999999999,999999999
주식회사루시어돈,106157,2022/12,UQ,-14889580,,,-22.12,-23.63
주식회사뤼드코리아,092713,2019/06,NA,0,,,999999999,999999999
주식회사뤼드코리아,092713,2020/06,QS,387130,,,999999999,999999999
주식회사리건홀딩스,105824,2021/12,NA,-12713136,,,-0.34,-0.34
주식회사리건홀딩스,105824,2022/12,UQ,-7873584,,,-0.01,-6.37
주식회사리스피엔씨,017812,2012/12,UQ,2742700,,,1.06,1.75
주식회사리스피엔씨,017812,2013/12,DU,-11233409,,,-37.77,-58.11
주식회사리스피엔씨,017812,2014/12,DU,2870206,,,-2.91,9.31
주식회사리스피엔씨,017812,2015/12,DU,1156487,,,-1.96,-9.23
주식회사리스피엔씨,017812,2016/12,DU,-1081383,,,-1.66,-12.05
주식회사리앤이엠지엠,096883,2019/12,NA,904577,,,15.05,17.75
주식회사리앤이엠지엠,096883,2020/12,QS,-715025,,,-2.64,-0.4
주식회사리앤이엠지엠,096883,2021/12,UQ,213060,,,0.68,3.06
주식회사리얼디자인랩건축사사무소,095482,2019/12,NA,4326099,,,5.87,5.84
주식회사리얼디자인랩건축사사무소,095482,2020/12,UQ,1672564,,,1.24,1.23
주식회사리얼디자인랩건축사사무소,095482,2021/12,UQ,-1791052,,,2.99,3.23
주식회사리얼디자인랩건축사사무소,095482,2022/12,UQ,2958646,,,3.8,5.83
주식회사리챠드,062103,2012/12,UQ,1819922,,,3.4,4.94
주식회사리챠드,062103,2013/12,UQ,3616065,,,19.45,20.74
주식회사리챠드,062103,2014/12,UQ,1210665,,,11.55,11.89
주식회사리챠드,062103,2015/12,UQ,3298911,,,-1.32,3.85
주식회사리챠드,062103,2016/12,UQ,4076063,,,10.1,13.66
주식회사리챠드,062103,2017/12,UQ,5399648,,,3.67,4.83
주식회사리챠드,062103,2018/12,UQ,-685654,,,5.62,11.48
주식회사리챠드,062103,2019/12,UQ,-4934993,,,0.76,1.74
주식회사리챠드,062103,2020/12,UQ,3991516,,,4.51,5.92
주식회사리챠드,062103,2021/12,UQ,1594706,,,-2.54,-1.71
주식회사리챠드,062103,2022/12,UQ,3376511,,,0.6,1.26
주식회사리팅랩스,102497,2022/12,UQ,-404323,-404323,,-1.46,-3.76
